,date,lat,long,Parameter Name,mean_ozone
623,2021-02-05,34.1326,-118.1272,Ozone,0.019833
639,2021-02-06,34.1326,-118.1272,Ozone,0.020375
664,2021-02-07,34.1326,-118.1272,Ozone,0.021625
685,2021-02-08,34.1326,-118.1272,Ozone,0.032824
694,2021-02-09,34.1326,-118.1272,Ozone,0.035375
715,2021-02-10,34.1326,-118.1272,Ozone,0.024667
729,2021-02-11,34.1326,-118.1272,Ozone,0.024833
747,2021-02-12,34.1326,-118.1272,Ozone,0.025333
768,2021-02-13,34.1326,-118.1272,Ozone,0.024375
782,2021-02-14,34.1326,-118.1272,Ozone,0.040708
800,2021-02-15,34.1326,-118.1272,Ozone,0.021875
821,2021-02-16,34.1326,-118.1272,Ozone,0.034176
835,2021-02-17,34.1326,-118.1272,Ozone,0.021375
853,2021-02-18,34.1326,-118.1272,Ozone,0.023083
879,2021-02-19,34.1326,-118.1272,Ozone,0.021353
887,2021-02-20,34.1326,-118.1272,Ozone,0.030235
902,2021-02-21,34.1326,-118.1272,Ozone,0.030118
927,2021-02-22,34.1326,-118.1272,Ozone,0.024542
951,2021-02-23,34.1326,-118.1272,Ozone,0.026294
954,2021-02-24,34.1326,-118.1272,Ozone,0.028294
990,2021-02-25,34.1326,-118.1272,Ozone,0.024667
993,2021-02-26,34.1326,-118.1272,Ozone,0.023292
1017,2021-02-27,34.1326,-118.1272,Ozone,0.030824
1032,2021-02-28,34.1326,-118.1272,Ozone,0.030625
1047,2021-03-01,34.1326,-118.1272,Ozone,0.026208
1062,2021-03-02,34.1326,-118.1272,Ozone,0.026235
1086,2021-03-03,34.1326,-118.1272,Ozone,0.025867
1100,2021-03-04,34.1326,-118.1272,Ozone,0.025067
1116,2021-03-05,34.1326,-118.1272,Ozone,0.026955
1139,2021-03-06,34.1326,-118.1272,Ozone,0.025958
1153,2021-03-07,34.1326,-118.1272,Ozone,0.031833
1169,2021-03-08,34.1326,-118.1272,Ozone,0.034333
1192,2021-03-09,34.1326,-118.1272,Ozone,0.029083
1206,2021-03-10,34.1326,-118.1272,Ozone,0.037458
1237,2021-03-11,34.1326,-118.1272,Ozone,0.033857
1249,2021-03-12,34.1326,-118.1272,Ozone,0.025471
1259,2021-03-13,34.1326,-118.1272,Ozone,0.027833
1277,2021-03-14,34.1326,-118.1272,Ozone,0.039667
1298,2021-03-15,34.1326,-118.1272,Ozone,0.034625
1312,2021-03-16,34.1326,-118.1272,Ozone,0.03
1330,2021-03-17,34.1326,-118.1272,Ozone,0.026458
1351,2021-03-18,34.1326,-118.1272,Ozone,0.029208
1365,2021-03-19,34.1326,-118.1272,Ozone,0.023875
1383,2021-03-20,34.1326,-118.1272,Ozone,0.028
1404,2021-03-21,34.1326,-118.1272,Ozone,0.030208
1418,2021-03-22,34.1326,-118.1272,Ozone,0.031458
1434,2021-03-23,34.1326,-118.1272,Ozone,0.035542
1457,2021-03-24,34.1326,-118.1272,Ozone,0.043417
1471,2021-03-25,34.1326,-118.1272,Ozone,0.037917
1486,2021-03-26,34.1326,-118.1272,Ozone,0.03125
1510,2021-03-27,34.1326,-118.1272,Ozone,0.029167
1524,2021-03-28,34.1326,-118.1272,Ozone,0.039208
1539,2021-03-29,34.1326,-118.1272,Ozone,0.036417
1572,2021-03-30,34.1326,-118.1272,Ozone,0.036824
1577,2021-03-31,34.1326,-118.1272,Ozone,0.0345
1592,2021-04-01,34.1326,-118.1272,Ozone,0.037125
1616,2021-04-02,34.1326,-118.1272,Ozone,0.034917
1630,2021-04-03,34.1326,-118.1272,Ozone,0.035125
1646,2021-04-04,34.1326,-118.1272,Ozone,0.040042
1669,2021-04-05,34.1326,-118.1272,Ozone,0.03
1683,2021-04-06,34.1326,-118.1272,Ozone,0.03475
1699,2021-04-07,34.1326,-118.1272,Ozone,0.03425
1726,2021-04-08,34.1326,-118.1272,Ozone,0.033412
1746,2021-04-09,34.1326,-118.1272,Ozone,0.038
1756,2021-04-10,34.1326,-118.1272,Ozone,0.037417
1778,2021-04-11,34.1326,-118.1272,Ozone,0.047059
1791,2021-04-12,34.1326,-118.1272,Ozone,0.046647
1807,2021-04-13,34.1326,-118.1272,Ozone,0.037208
1828,2021-04-14,34.1326,-118.1272,Ozone,0.0405
1842,2021-04-15,34.1326,-118.1272,Ozone,0.033625
1860,2021-04-16,34.1326,-118.1272,Ozone,0.033542
1881,2021-04-17,34.1326,-118.1272,Ozone,0.033542
1895,2021-04-18,34.1326,-118.1272,Ozone,0.035625
1913,2021-04-19,34.1326,-118.1272,Ozone,0.039375
1934,2021-04-20,34.1326,-118.1272,Ozone,0.036667
1948,2021-04-21,34.1326,-118.1272,Ozone,0.039542
1963,2021-04-22,34.1326,-118.1272,Ozone,0.035542
1987,2021-04-23,34.1326,-118.1272,Ozone,0.037875
2001,2021-04-24,34.1326,-118.1272,Ozone,0.037708
2017,2021-04-25,34.1326,-118.1272,Ozone,0.036667
2040,2021-04-26,34.1326,-118.1272,Ozone,0.037941
2054,2021-04-27,34.1326,-118.1272,Ozone,0.030941
2083,2021-04-28,34.1326,-118.1272,Ozone,0.034941
2099,2021-04-29,34.1326,-118.1272,Ozone,0.041353
2106,2021-04-30,34.1326,-118.1272,Ozone,0.044533
2120,2021-05-01,34.1326,-118.1272,Ozone,0.033375
2134,2021-05-02,34.1326,-118.1272,Ozone,0.037583
2148,2021-05-03,34.1326,-118.1272,Ozone,0.034792
2162,2021-05-04,34.1326,-118.1272,Ozone,0.036458
2187,2021-05-05,34.1326,-118.1272,Ozone,0.038542
2202,2021-05-06,34.1326,-118.1272,Ozone,0.030647
2228,2021-05-07,34.1326,-118.1272,Ozone,0.039042
2245,2021-05-08,34.1326,-118.1272,Ozone,0.043529
2256,2021-05-09,34.1326,-118.1272,Ozone,0.050412
2285,2021-05-10,34.1326,-118.1272,Ozone,0.041208
2300,2021-05-11,34.1326,-118.1272,Ozone,0.041882
2312,2021-05-12,34.1326,-118.1272,Ozone,0.042667
2321,2021-05-13,34.1326,-118.1272,Ozone,0.044765
2346,2021-05-14,34.1326,-118.1272,Ozone,0.045792
2360,2021-05-15,34.1326,-118.1272,Ozone,0.04275
2374,2021-05-16,34.1326,-118.1272,Ozone,0.037208
2399,2021-05-17,34.1326,-118.1272,Ozone,0.035625
2424,2021-05-18,34.1326,-118.1272,Ozone,0.037042
2449,2021-05-19,34.1326,-118.1272,Ozone,0.036895
2453,2021-05-20,34.1326,-118.1272,Ozone,0.040375
2467,2021-05-21,34.1326,-118.1272,Ozone,0.035667
2482,2021-05-22,34.1326,-118.1272,Ozone,0.037417
2506,2021-05-23,34.1326,-118.1272,Ozone,0.034417
2520,2021-05-24,34.1326,-118.1272,Ozone,0.041125
2536,2021-05-25,34.1326,-118.1272,Ozone,0.037417
2559,2021-05-26,34.1326,-118.1272,Ozone,0.031625
2573,2021-05-27,34.1326,-118.1272,Ozone,0.039333
2602,2021-05-28,34.1326,-118.1272,Ozone,0.037667
2618,2021-05-29,34.1326,-118.1272,Ozone,0.039294
2626,2021-05-30,34.1326,-118.1272,Ozone,0.039417
2641,2021-05-31,34.1326,-118.1272,Ozone,0.040708
2665,2021-06-01,34.1326,-118.1272,Ozone,0.039706
2679,2021-06-02,34.1326,-118.1272,Ozone,0.037333
2695,2021-06-03,34.1326,-118.1272,Ozone,0.040333
2718,2021-06-04,34.1326,-118.1272,Ozone,0.0305
2732,2021-06-05,34.1326,-118.1272,Ozone,0.033458
2746,2021-06-06,34.1326,-118.1272,Ozone,0.037176
2770,2021-06-07,34.1326,-118.1272,Ozone,0.032917
2795,2021-06-08,34.1326,-118.1272,Ozone,0.035765
2803,2021-06-09,34.1326,-118.1272,Ozone,0.030958
2824,2021-06-10,34.1326,-118.1272,Ozone,0.02925
2838,2021-06-11,34.1326,-118.1272,Ozone,0.0375
2856,2021-06-12,34.1326,-118.1272,Ozone,0.04625
2877,2021-06-13,34.1326,-118.1272,Ozone,0.039125
2891,2021-06-14,34.1326,-118.1272,Ozone,0.031625
2909,2021-06-15,34.1326,-118.1272,Ozone,0.035542
2930,2021-06-16,34.1326,-118.1272,Ozone,0.03525
2944,2021-06-17,34.1326,-118.1272,Ozone,0.025625
2962,2021-06-18,34.1326,-118.1272,Ozone,0.027455
2983,2021-06-19,34.1326,-118.1272,Ozone,0.035875
2997,2021-06-20,34.1326,-118.1272,Ozone,0.035958
3012,2021-06-21,34.1326,-118.1272,Ozone,0.037583
3036,2021-06-22,34.1326,-118.1272,Ozone,0.026941
3050,2021-06-23,34.1326,-118.1272,Ozone,0.027294
3066,2021-06-24,34.1326,-118.1272,Ozone,0.023333
3089,2021-06-25,34.1326,-118.1272,Ozone,0.024083
3109,2021-06-26,34.1326,-118.1272,Ozone,0.038765
3120,2021-06-27,34.1326,-118.1272,Ozone,0.042294
3144,2021-06-28,34.1326,-118.1272,Ozone,0.045
3158,2021-06-29,34.1326,-118.1272,Ozone,0.027458
3180,2021-06-30,34.1326,-118.1272,Ozone,0.032417
3196,2021-07-01,34.1326,-118.1272,Ozone,0.038118
3210,2021-07-02,34.1326,-118.1272,Ozone,0.037588
3233,2021-07-03,34.1326,-118.1272,Ozone,0.035824
3257,2021-07-04,34.1326,-118.1272,Ozone,0.033647
3268,2021-07-05,34.1326,-118.1272,Ozone,0.037353
3276,2021-07-06,34.1326,-118.1272,Ozone,0.035625
3303,2021-07-07,34.1326,-118.1272,Ozone,0.040176
3314,2021-07-08,34.1326,-118.1272,Ozone,0.036706
3330,2021-07-09,34.1326,-118.1272,Ozone,0.036083
3353,2021-07-10,34.1326,-118.1272,Ozone,0.033542
3367,2021-07-11,34.1326,-118.1272,Ozone,0.037235
3381,2021-07-12,34.1326,-118.1272,Ozone,0.036471
3417,2021-07-13,34.1326,-118.1272,Ozone,0.036458
3431,2021-07-14,34.1326,-118.1272,Ozone,0.030625
3452,2021-07-15,34.1326,-118.1272,Ozone,0.03475
3470,2021-07-16,34.1326,-118.1272,Ozone,0.037542
3484,2021-07-17,34.1326,-118.1272,Ozone,0.044059
3505,2021-07-18,34.1326,-118.1272,Ozone,0.044
3513,2021-07-19,34.1326,-118.1272,Ozone,0.039
3527,2021-07-20,34.1326,-118.1272,Ozone,0.033333
3542,2021-07-21,34.1326,-118.1272,Ozone,0.035417
3566,2021-07-22,34.1326,-118.1272,Ozone,0.029792
3580,2021-07-23,34.1326,-118.1272,Ozone,0.03175
3596,2021-07-24,34.1326,-118.1272,Ozone,0.036667
3619,2021-07-25,34.1326,-118.1272,Ozone,0.035583
3633,2021-07-26,34.1326,-118.1272,Ozone,0.025167
3646,2021-07-27,34.1326,-118.1272,Ozone,0.035294
3681,2021-07-28,34.1326,-118.1272,Ozone,0.030941
3686,2021-07-29,34.1326,-118.1272,Ozone,0.02825
3701,2021-07-30,34.1326,-118.1272,Ozone,0.030417
3725,2021-07-31,34.1326,-118.1272,Ozone,0.0305
3739,2021-08-01,34.1326,-118.1272,Ozone,0.034333
3755,2021-08-02,34.1326,-118.1272,Ozone,0.035958
3778,2021-08-03,34.1326,-118.1272,Ozone,0.040824
3792,2021-08-04,34.1326,-118.1272,Ozone,0.034667
3808,2021-08-05,34.1326,-118.1272,Ozone,0.03825
3832,2021-08-06,34.1326,-118.1272,Ozone,0.034292
3854,2021-08-07,34.1326,-118.1272,Ozone,0.044765
3876,2021-08-08,34.1326,-118.1272,Ozone,0.043167
3888,2021-08-09,34.1326,-118.1272,Ozone,0.041118
3898,2021-08-10,34.1326,-118.1272,Ozone,0.039708
3916,2021-08-11,34.1326,-118.1272,Ozone,0.034292
3937,2021-08-12,34.1326,-118.1272,Ozone,0.032375
3951,2021-08-13,34.1326,-118.1272,Ozone,0.02525
3969,2021-08-14,34.1326,-118.1272,Ozone,0.032292
3990,2021-08-15,34.1326,-118.1272,Ozone,0.039333
4004,2021-08-16,34.1326,-118.1272,Ozone,0.028875
4022,2021-08-17,34.1326,-118.1272,Ozone,0.024875
4043,2021-08-18,34.1326,-118.1272,Ozone,0.024542
4057,2021-08-19,34.1326,-118.1272,Ozone,0.0285
4072,2021-08-20,34.1326,-118.1272,Ozone,0.03375
4096,2021-08-21,34.1326,-118.1272,Ozone,0.037792
4110,2021-08-22,34.1326,-118.1272,Ozone,0.038375
4126,2021-08-23,34.1326,-118.1272,Ozone,0.039167
4149,2021-08-24,34.1326,-118.1272,Ozone,0.039458
4163,2021-08-25,34.1326,-118.1272,Ozone,0.043083
4178,2021-08-26,34.1326,-118.1272,Ozone,0.04625
4211,2021-08-27,34.1326,-118.1272,Ozone,0.045235
4216,2021-08-28,34.1326,-118.1272,Ozone,0.040375
4231,2021-08-29,34.1326,-118.1272,Ozone,0.039375
4255,2021-08-30,34.1326,-118.1272,Ozone,0.037333
4269,2021-08-31,34.1326,-118.1272,Ozone,0.029667
4285,2021-09-01,34.1326,-118.1272,Ozone,0.039864
4308,2021-09-02,34.1326,-118.1272,Ozone,0.040522
4322,2021-09-03,34.1326,-118.1272,Ozone,0.036
4338,2021-09-04,34.1326,-118.1272,Ozone,0.035765
4362,2021-09-05,34.1326,-118.1272,Ozone,0.045292
4384,2021-09-06,34.1326,-118.1272,Ozone,0.043471
4400,2021-09-07,34.1326,-118.1272,Ozone,0.032474
4415,2021-09-08,34.1326,-118.1272,Ozone,0.042765
4427,2021-09-09,34.1326,-118.1272,Ozone,0.040833
4451,2021-09-10,34.1326,-118.1272,Ozone,0.034167
4478,2021-09-11,34.1326,-118.1272,Ozone,0.030176
4489,2021-09-12,34.1326,-118.1272,Ozone,0.038647
4516,2021-09-13,34.1326,-118.1272,Ozone,0.037471
4520,2021-09-14,34.1326,-118.1272,Ozone,0.031583
4540,2021-09-15,34.1326,-118.1272,Ozone,0.039083
4561,2021-09-16,34.1326,-118.1272,Ozone,0.041647
4573,2021-09-17,34.1326,-118.1272,Ozone,0.037542
4587,2021-09-18,34.1326,-118.1272,Ozone,0.036208
4602,2021-09-19,34.1326,-118.1272,Ozone,0.0355
4626,2021-09-20,34.1326,-118.1272,Ozone,0.033917
4640,2021-09-21,34.1326,-118.1272,Ozone,0.03875
4656,2021-09-22,34.1326,-118.1272,Ozone,0.029542
4679,2021-09-23,34.1326,-118.1272,Ozone,0.019375
4693,2021-09-24,34.1326,-118.1272,Ozone,0.024167
4709,2021-09-25,34.1326,-118.1272,Ozone,0.02925
4732,2021-09-26,34.1326,-118.1272,Ozone,0.033583
4745,2021-09-27,34.1326,-118.1272,Ozone,0.029375
4761,2021-09-28,34.1326,-118.1272,Ozone,0.030292
4784,2021-09-29,34.1326,-118.1272,Ozone,0.030458
4799,2021-09-30,34.1326,-118.1272,Ozone,0.0345
4814,2021-10-01,34.1326,-118.1272,Ozone,0.034125
4837,2021-10-02,34.1326,-118.1272,Ozone,0.044375
4849,2021-10-03,34.1326,-118.1272,Ozone,0.051792
4862,2021-10-04,34.1326,-118.1272,Ozone,0.041833
4885,2021-10-05,34.1326,-118.1272,Ozone,0.039
4899,2021-10-06,34.1326,-118.1272,Ozone,0.029667
4916,2021-10-07,34.1326,-118.1272,Ozone,0.027625
4937,2021-10-08,34.1326,-118.1272,Ozone,0.021176
4950,2021-10-09,34.1326,-118.1272,Ozone,0.026353
4966,2021-10-10,34.1326,-118.1272,Ozone,0.035458
4987,2021-10-11,34.1326,-118.1272,Ozone,0.030917
5001,2021-10-12,34.1326,-118.1272,Ozone,0.031333
5019,2021-10-13,34.1326,-118.1272,Ozone,0.028167
5040,2021-10-14,34.1326,-118.1272,Ozone,0.027
5054,2021-10-15,34.1326,-118.1272,Ozone,0.0305
5072,2021-10-16,34.1326,-118.1272,Ozone,0.035917
5093,2021-10-17,34.1326,-118.1272,Ozone,0.035
5107,2021-10-18,34.1326,-118.1272,Ozone,0.028333
5122,2021-10-19,34.1326,-118.1272,Ozone,0.023542
5146,2021-10-20,34.1326,-118.1272,Ozone,0.0245
5160,2021-10-21,34.1326,-118.1272,Ozone,0.02875
5176,2021-10-22,34.1326,-118.1272,Ozone,0.017083
5199,2021-10-23,34.1326,-118.1272,Ozone,0.021208
5213,2021-10-24,34.1326,-118.1272,Ozone,0.031
5242,2021-10-25,34.1326,-118.1272,Ozone,0.020958
5258,2021-10-26,34.1326,-118.1272,Ozone,0.017882
5266,2021-10-27,34.1326,-118.1272,Ozone,0.018333
5281,2021-10-28,34.1326,-118.1272,Ozone,0.026667
5305,2021-10-29,34.1326,-118.1272,Ozone,0.020208
5319,2021-10-30,34.1326,-118.1272,Ozone,0.022083
5335,2021-10-31,34.1326,-118.1272,Ozone,0.030375
5358,2021-11-01,34.1326,-118.1272,Ozone,0.012417
5372,2021-11-02,34.1326,-118.1272,Ozone,0.0105
5388,2021-11-03,34.1326,-118.1272,Ozone,0.013292
5413,2021-11-04,34.1326,-118.1272,Ozone,0.014042
5434,2021-11-05,34.1326,-118.1272,Ozone,0.018353
5443,2021-11-06,34.1326,-118.1272,Ozone,0.025
5464,2021-11-07,34.1326,-118.1272,Ozone,0.0315
5478,2021-11-08,34.1326,-118.1272,Ozone,0.026833
5496,2021-11-09,34.1326,-118.1272,Ozone,0.024043
5517,2021-11-10,34.1326,-118.1272,Ozone,0.023083
5531,2021-11-11,34.1326,-118.1272,Ozone,0.018875
5549,2021-11-12,34.1326,-118.1272,Ozone,0.018958
5570,2021-11-13,34.1326,-118.1272,Ozone,0.02225
5584,2021-11-14,34.1326,-118.1272,Ozone,0.028583
5602,2021-11-15,34.1326,-118.1272,Ozone,0.024083
5623,2021-11-16,34.1326,-118.1272,Ozone,0.01225
5637,2021-11-17,34.1326,-118.1272,Ozone,0.016792
5652,2021-11-18,34.1326,-118.1272,Ozone,0.0095
5676,2021-11-19,34.1326,-118.1272,Ozone,0.011333
5690,2021-11-20,34.1326,-118.1272,Ozone,0.0155
5706,2021-11-21,34.1326,-118.1272,Ozone,0.021208
5729,2021-11-22,34.1326,-118.1272,Ozone,0.019833
5743,2021-11-23,34.1326,-118.1272,Ozone,0.01245
5759,2021-11-24,34.1326,-118.1272,Ozone,0.02175
5782,2021-11-25,34.1326,-118.1272,Ozone,0.026375
5796,2021-11-26,34.1326,-118.1272,Ozone,0.020833
5812,2021-11-27,34.1326,-118.1272,Ozone,0.019
5835,2021-11-28,34.1326,-118.1272,Ozone,0.020583
5849,2021-11-29,34.1326,-118.1272,Ozone,0.014208
5865,2021-11-30,34.1326,-118.1272,Ozone,0.0065
5888,2021-12-01,34.1326,-118.1272,Ozone,0.006042
5902,2021-12-02,34.1326,-118.1272,Ozone,0.00775
5919,2021-12-03,34.1326,-118.1272,Ozone,0.017294
5943,2021-12-04,34.1326,-118.1272,Ozone,0.017125
5965,2021-12-05,34.1326,-118.1272,Ozone,0.010333
5990,2021-12-06,34.1326,-118.1272,Ozone,0.019125
5998,2021-12-07,34.1326,-118.1272,Ozone,0.018542
6012,2021-12-08,34.1326,-118.1272,Ozone,0.017042
6035,2021-12-09,34.1326,-118.1272,Ozone,0.019895
6051,2021-12-10,34.1326,-118.1272,Ozone,0.0096
6065,2021-12-11,34.1326,-118.1272,Ozone,0.016333
6075,2021-12-12,34.1326,-118.1272,Ozone,0.017292
6099,2021-12-13,34.1326,-118.1272,Ozone,0.023588
6106,2021-12-14,34.1326,-118.1272,Ozone,0.030708
6120,2021-12-15,34.1326,-118.1272,Ozone,0.011958
6130,2021-12-16,34.1326,-118.1272,Ozone,0.008667
6144,2021-12-17,34.1326,-118.1272,Ozone,0.010042
6162,2021-12-18,34.1326,-118.1272,Ozone,0.014125
6184,2021-12-19,34.1326,-118.1272,Ozone,0.0125
6198,2021-12-20,34.1326,-118.1272,Ozone,0.009333
6214,2021-12-21,34.1326,-118.1272,Ozone,0.008458
6237,2021-12-22,34.1326,-118.1272,Ozone,0.005333
6253,2021-12-23,34.1326,-118.1272,Ozone,0.023059
6267,2021-12-24,34.1326,-118.1272,Ozone,0.022235
6290,2021-12-25,34.1326,-118.1272,Ozone,0.021583
6304,2021-12-26,34.1326,-118.1272,Ozone,0.024917
6327,2021-12-27,34.1326,-118.1272,Ozone,0.017667
6343,2021-12-28,34.1326,-118.1272,Ozone,0.016333
6357,2021-12-29,34.1326,-118.1272,Ozone,0.023083
6379,2021-12-30,34.1326,-118.1272,Ozone,0.027542
6396,2021-12-31,34.1326,-118.1272,Ozone,0.016125
