,date,lat,long,Parameter Name,mean_ozone
8,2021-01-01,34.05111,-118.45636,Ozone,0.025765
23,2021-01-02,34.05111,-118.45636,Ozone,0.021294
35,2021-01-03,34.05111,-118.45636,Ozone,0.018
50,2021-01-04,34.05111,-118.45636,Ozone,0.012583
65,2021-01-05,34.05111,-118.45636,Ozone,0.009917
80,2021-01-06,34.05111,-118.45636,Ozone,0.010375
95,2021-01-07,34.05111,-118.45636,Ozone,0.003958
110,2021-01-08,34.05111,-118.45636,Ozone,0.015625
125,2021-01-09,34.05111,-118.45636,Ozone,0.028875
135,2021-01-10,34.05111,-118.45636,Ozone,0.026333
163,2021-01-11,34.05111,-118.45636,Ozone,0.018118
175,2021-01-12,34.05111,-118.45636,Ozone,0.011294
186,2021-01-13,34.05111,-118.45636,Ozone,0.011375
201,2021-01-14,34.05111,-118.45636,Ozone,0.013625
216,2021-01-15,34.05111,-118.45636,Ozone,0.023667
232,2021-01-16,34.05111,-118.45636,Ozone,0.017125
247,2021-01-17,34.05111,-118.45636,Ozone,0.022458
262,2021-01-18,34.05111,-118.45636,Ozone,0.020875
270,2021-01-19,34.05111,-118.45636,Ozone,0.033167
287,2021-01-20,34.05111,-118.45636,Ozone,0.024588
300,2021-01-21,34.05111,-118.45636,Ozone,0.014941
316,2021-01-22,34.05111,-118.45636,Ozone,0.023083
336,2021-01-23,34.05111,-118.45636,Ozone,0.019917
352,2021-01-24,34.05111,-118.45636,Ozone,0.021458
367,2021-01-25,34.05111,-118.45636,Ozone,0.026
382,2021-01-26,34.05111,-118.45636,Ozone,0.023792
390,2021-01-27,34.05111,-118.45636,Ozone,0.023294
405,2021-01-28,34.05111,-118.45636,Ozone,0.033529
427,2021-01-29,34.05111,-118.45636,Ozone,0.024708
442,2021-01-30,34.05111,-118.45636,Ozone,0.018208
457,2021-01-31,34.05111,-118.45636,Ozone,0.029667
471,2021-02-01,34.05111,-118.45636,Ozone,0.016042
486,2021-02-02,34.05111,-118.45636,Ozone,0.016917
501,2021-02-03,34.05111,-118.45636,Ozone,0.014417
516,2021-02-04,34.05111,-118.45636,Ozone,0.0175
532,2021-02-05,34.05111,-118.45636,Ozone,0.019176
550,2021-02-06,34.05111,-118.45636,Ozone,0.019412
556,2021-02-07,34.05111,-118.45636,Ozone,0.021292
575,2021-02-08,34.05111,-118.45636,Ozone,0.038941
589,2021-02-09,34.05111,-118.45636,Ozone,0.036458
607,2021-02-10,34.05111,-118.45636,Ozone,0.028176
625,2021-02-11,34.05111,-118.45636,Ozone,0.028667
631,2021-02-12,34.05111,-118.45636,Ozone,0.025292
656,2021-02-13,34.05111,-118.45636,Ozone,0.024625
670,2021-02-14,34.05111,-118.45636,Ozone,0.037176
681,2021-02-15,34.05111,-118.45636,Ozone,0.022294
695,2021-02-16,34.05111,-118.45636,Ozone,0.028833
705,2021-02-17,34.05111,-118.45636,Ozone,0.038
720,2021-02-18,34.05111,-118.45636,Ozone,0.026706
741,2021-02-19,34.05111,-118.45636,Ozone,0.021583
756,2021-02-20,34.05111,-118.45636,Ozone,0.027583
771,2021-02-21,34.05111,-118.45636,Ozone,0.037667
786,2021-02-22,34.05111,-118.45636,Ozone,0.022333
802,2021-02-23,34.05111,-118.45636,Ozone,0.019667
817,2021-02-24,34.05111,-118.45636,Ozone,0.022875
832,2021-02-25,34.05111,-118.45636,Ozone,0.033
847,2021-02-26,34.05111,-118.45636,Ozone,0.026208
862,2021-02-27,34.05111,-118.45636,Ozone,0.033875
870,2021-02-28,34.05111,-118.45636,Ozone,0.038167
885,2021-03-01,34.05111,-118.45636,Ozone,0.030833
906,2021-03-02,34.05111,-118.45636,Ozone,0.026917
916,2021-03-03,34.05111,-118.45636,Ozone,0.028
936,2021-03-04,34.05111,-118.45636,Ozone,0.025
952,2021-03-05,34.05111,-118.45636,Ozone,0.02425
967,2021-03-06,34.05111,-118.45636,Ozone,0.028708
982,2021-03-07,34.05111,-118.45636,Ozone,0.033167
997,2021-03-08,34.05111,-118.45636,Ozone,0.033833
1012,2021-03-09,34.05111,-118.45636,Ozone,0.029
1027,2021-03-10,34.05111,-118.45636,Ozone,0.036208
1037,2021-03-11,34.05111,-118.45636,Ozone,0.033059
1050,2021-03-12,34.05111,-118.45636,Ozone,0.024294
1066,2021-03-13,34.05111,-118.45636,Ozone,0.026958
1086,2021-03-14,34.05111,-118.45636,Ozone,0.036708
1102,2021-03-15,34.05111,-118.45636,Ozone,0.033125
1117,2021-03-16,34.05111,-118.45636,Ozone,0.028708
1132,2021-03-17,34.05111,-118.45636,Ozone,0.025125
1140,2021-03-18,34.05111,-118.45636,Ozone,0.029471
1155,2021-03-19,34.05111,-118.45636,Ozone,0.023333
1177,2021-03-20,34.05111,-118.45636,Ozone,0.03475
1187,2021-03-21,34.05111,-118.45636,Ozone,0.040353
1200,2021-03-22,34.05111,-118.45636,Ozone,0.036235
1216,2021-03-23,34.05111,-118.45636,Ozone,0.031957
1236,2021-03-24,34.05111,-118.45636,Ozone,0.039316
1252,2021-03-25,34.05111,-118.45636,Ozone,0.034917
