system:index,date,hchovcd,lat,long,.geo
20220109T082344_20220111T002950,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T100514_20220111T021946,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T114644_20220111T040514,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T132814_20220111T052349,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T150944_20220111T070030,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T165114_20220111T085932,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T183244_20220111T105234,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T201414_20220111T121801,2022-01-09,-1.844651342255206E-5,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T215544_20220111T134659,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109T233714_20220111T153305,2022-01-09,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T011844_20220111T170816,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T030014_20220111T185150,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T044144_20220111T204208,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T062314_20220111T223454,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T080445_20220112T001346,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T094615_20220112T020250,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T112745_20220112T034030,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T130915_20220112T050110,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T145045_20220112T064642,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T163215_20220112T083428,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T181345_20220112T102556,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T195515_20220112T120302,2022-01-10,2.5986983175034403E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T213645_20220112T132740,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110T231815_20220112T151051,2022-01-10,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T005945_20220112T164916,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T024116_20220112T182845,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T042246_20220112T204230,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T060416_20220112T220804,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T074546_20220112T235447,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T092716_20220113T014052,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T110846_20220113T032039,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T125016_20220113T045019,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T143146_20220113T062433,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T161316_20220113T082042,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T175446_20220113T100944,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T193616_20220113T114110,2022-01-11,3.134367040348059E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T211747_20220113T131113,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111T225917_20220113T144557,2022-01-11,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T004047_20220113T162546,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T022217_20220113T181703,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T040347_20220113T202259,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T054517_20220113T215135,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T072647_20220113T233444,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T090817_20220114T011854,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T104947_20220114T030114,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T123117_20220114T043935,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T141248_20220114T060057,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T155418_20220114T075622,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T173548_20220114T095141,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T191718_20220114T111958,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T205848_20220114T125111,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112T224018_20220114T142937,2022-01-12,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T002148_20220114T160344,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T020318_20220114T175656,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T034448_20220114T200335,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T052618_20220114T213404,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T070748_20220114T232522,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T084919_20220115T004946,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T103049_20220115T024129,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T121219_20220115T042158,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T135349_20220115T053923,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T153519_20220115T073658,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T171649_20220115T092212,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T185819_20220115T110351,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T203949_20220115T123537,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113T222120_20220115T140716,2022-01-13,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T000250_20220115T154545,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T014420_20220115T173218,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T032550_20220115T194439,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T050720_20220115T212227,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T064850_20220115T230347,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T083020_20220116T002550,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T101150_20220116T022613,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T115321_20220116T041043,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T133451_20220116T053008,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T151621_20220116T072255,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T165751_20220116T090310,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T183921_20220116T104810,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T202051_20220116T121734,2022-01-14,2.0579241576663062E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T220221_20220116T134709,2022-01-14,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114T234351_20220116T153041,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T012521_20220116T171627,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T030651_20220116T191257,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T044821_20220116T205359,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T062952_20220116T223807,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T081122_20220116T235958,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T095252_20220117T021329,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T113422_20220117T034320,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T131552_20220117T051051,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T145722_20220117T065447,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T163852_20220117T084519,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T182022_20220117T102749,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T200153_20220117T115630,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T214323_20220117T132756,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115T232453_20220117T150551,2022-01-15,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T010623_20220117T165118,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T075224_20220117T234107,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T093354_20220118T014722,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T111524_20220118T032309,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T125654_20220118T044856,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T143824_20220118T063651,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T161954_20220118T081723,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T180124_20220118T102520,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T194254_20220118T114454,2022-01-16,1.4342238827410792E-4,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T212425_20220118T131201,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116T230555_20220118T144644,2022-01-16,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T004725_20220118T163321,2022-01-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T022855_20220118T182948,2022-01-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T041025_20220118T201424,2022-01-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T073325_20220118T232758,2022-01-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117T091456_20220119T012159,2022-01-17,,34.19925,-118.53276,"{""type"":""MultiPoint"",""coordinates"":[]}"
