system:index,date,hchovcd,lat,long,.geo
20210808T233450_20210810T162701,2021-08-08,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T011619_20210810T175421,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T025749_20210810T200536,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T043918_20210810T213739,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T062048_20210810T232706,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T080217_20210811T010702,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T094347_20210811T024053,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T112517_20210811T045036,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T130646_20210811T063211,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T144816_20210811T080318,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T162945_20210811T093242,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T181115_20210811T120042,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T195244_20210811T125919,2021-08-09,3.1869558733919786E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T213414_20210811T144706,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T231543_20210811T155909,2021-08-09,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T005713_20210811T173911,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T023842_20210811T193520,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T042012_20210811T211923,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T060141_20210811T231450,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T074311_20210812T005532,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T092441_20210812T023522,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T110610_20210812T043304,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T124740_20210812T060443,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T142909_20210812T072637,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T161039_20210812T092540,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T175208_20210812T111422,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T193338_20210812T124929,2021-08-10,2.503014111428226E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T211507_20210812T142208,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T225637_20210812T152537,2021-08-10,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T003807_20210812T171327,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T021936_20210812T190648,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T040105_20210812T211118,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T054235_20210812T230252,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T072405_20210813T002530,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T090534_20210813T020347,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T104704_20210813T041257,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T122833_20210813T055854,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T141003_20210813T065118,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T155132_20210813T090541,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T173302_20210813T104815,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T191431_20210813T124243,2021-08-11,2.580720838866058E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T205601_20210813T140952,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T223731_20210813T153455,2021-08-11,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T001900_20210813T170448,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T020030_20210813T183704,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T034159_20210813T205759,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T052329_20210813T223740,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T070458_20210814T000724,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T084628_20210814T014811,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T102757_20210814T034806,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T120927_20210814T054741,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T135056_20210814T063853,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T153226_20210814T084738,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T171355_20210814T102127,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T185525_20210814T124128,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T203654_20210814T132750,2021-08-12,2.049991417154388E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T221824_20210814T152007,2021-08-12,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T235953_20210814T165010,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T014123_20210814T181245,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T032252_20210814T203654,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T050422_20210814T220353,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T064551_20210814T235450,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T082721_20210815T013818,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T100851_20210815T032904,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T115020_20210815T053631,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T133150_20210815T064932,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T151319_20210815T081824,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T165449_20210815T101324,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T183618_20210815T122601,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T201748_20210815T130108,2021-08-13,-3.504834506262538E-7,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T215917_20210815T144932,2021-08-13,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T234047_20210815T162825,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T012216_20210815T181350,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T030346_20210815T201000,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T044515_20210815T215932,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T062645_20210815T233411,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T080814_20210816T011909,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T094944_20210816T031717,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T113114_20210816T050629,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T131243_20210816T062635,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T145412_20210816T080735,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T163542_20210816T094322,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T181711_20210816T114721,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T195841_20210816T124939,2021-08-14,4.1558992234100165E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T214011_20210816T145217,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T232140_20210816T161201,2021-08-14,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T010310_20210816T175736,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T024439_20210816T193616,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T042609_20210816T213418,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T060738_20210816T230021,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T074908_20210817T005357,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T093037_20210817T030543,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T111207_20210817T044809,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T125336_20210817T062506,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T143506_20210817T073926,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T161635_20210817T094225,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T175805_20210817T114630,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T193934_20210817T130216,2021-08-15,4.6881861635530606E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T212104_20210817T144501,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T230233_20210817T160229,2021-08-15,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T004403_20210817T172827,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T022532_20210817T190028,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T040702_20210817T211446,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T054831_20210817T223630,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T073001_20210818T002956,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T091131_20210818T022739,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T105300_20210818T042219,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T123430_20210818T061714,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T141559_20210818T073001,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T155728_20210818T090834,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T173858_20210818T104134,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T192028_20210818T124727,2021-08-16,4.611997422388132E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T210157_20210818T141007,2021-08-16,-3.422348751253413E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T224327_20210818T154834,2021-08-16,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T002456_20210818T172918,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T020626_20210818T184526,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T034755_20210818T205848,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T052925_20210818T222533,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T071054_20210819T000854,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T085224_20210819T022309,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T103353_20210819T035327,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T121523_20210819T055016,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T135652_20210819T071456,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T153822_20210819T084759,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T171951_20210819T101833,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T190121_20210819T121640,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T204250_20210819T140634,2021-08-17,5.063385461430723E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T222420_20210819T153927,2021-08-17,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T000549_20210819T165227,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T014719_20210819T183709,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T032848_20210819T202952,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T051018_20210819T223537,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T065147_20210819T234952,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T083317_20210820T020741,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T101446_20210820T034420,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T115616_20210820T054031,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T133745_20210820T071040,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T151915_20210820T082054,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T170044_20210820T101933,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T184214_20210820T115849,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T202343_20210820T140248,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T220513_20210820T150551,2021-08-18,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T234642_20210820T164605,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T012812_20210820T181825,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T030941_20210820T202930,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T045111_20210820T215421,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T063240_20210820T235038,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T081410_20210821T012805,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T095539_20210821T031612,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T113709_20210821T052604,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T131838_20210821T064626,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T150008_20210821T080358,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T164137_20210821T093728,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T182307_20210821T113223,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T200436_20210821T132556,2021-08-19,1.7095817020180008E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T214606_20210821T150631,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T232735_20210821T160730,2021-08-19,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T010905_20210821T181403,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T025034_20210821T195440,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T043204_20210821T212703,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T061333_20210821T233534,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T075503_20210822T010405,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T093632_20210822T024249,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T111802_20210822T044201,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T125931_20210822T064044,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T144101_20210822T074215,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T162230_20210822T093937,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T180400_20210822T111331,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T194529_20210822T130802,2021-08-20,2.2292134829549126E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T212659_20210822T145314,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T230828_20210822T160751,2021-08-20,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T004958_20210822T175439,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T023127_20210822T190751,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T041257_20210822T210935,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T055426_20210822T231210,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T073556_20210823T003646,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T091725_20210823T024438,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T105855_20210823T041543,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T124024_20210823T060834,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T142154_20210823T070954,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T160323_20210823T092126,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T174453_20210823T105339,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T192622_20210823T130816,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T210752_20210823T142948,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T224921_20210823T155043,2021-08-21,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T003051_20210823T172332,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T021220_20210823T190217,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T035350_20210823T204146,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T053519_20210823T225324,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T071649_20210824T003445,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T085818_20210824T021855,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T103948_20210824T034845,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T122117_20210824T055934,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T140247_20210824T071012,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T154416_20210824T090248,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T172545_20210824T104229,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T190715_20210824T122918,2021-08-22,4.913443066502201E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T204845_20210824T141351,2021-08-22,2.9916974017426434E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T223014_20210824T154036,2021-08-22,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T001144_20210824T171427,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T015313_20210824T183808,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T033442_20210824T203957,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T051612_20210824T221742,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T065741_20210824T235638,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T083911_20210825T014915,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T102041_20210825T035855,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T120210_20210825T052843,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T134339_20210825T071025,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T152509_20210825T081525,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T170638_20210825T103150,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T184808_20210825T120531,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T202937_20210825T135328,2021-08-23,1.2248435592719816E-4,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T221107_20210825T151629,2021-08-23,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823T235236_20210825T164401,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T013406_20210825T182913,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T031535_20210825T201736,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T045705_20210825T221332,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T063834_20210825T233213,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T082004_20210826T014855,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T100133_20210826T030718,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T114303_20210826T051144,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T132432_20210826T065924,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T150602_20210826T080150,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T164731_20210826T100205,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T182900_20210826T114634,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T201030_20210826T134022,2021-08-24,5.549598063231398E-5,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T215200_20210826T144218,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824T233329_20210826T164025,2021-08-24,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825T011458_20210826T181553,2021-08-25,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825T025628_20210826T194507,2021-08-25,,34.05111,-118.45636,"{""type"":""MultiPoint"",""coordinates"":[]}"
