system:index,date,lat,long,tmax,.geo
20210101,2021-01-01,34.276316,-118.683685,18.1299991607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,34.276316,-118.683685,17.809999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,34.276316,-118.683685,17.200000762939453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,34.276316,-118.683685,18.639999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,34.276316,-118.683685,21.309999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,34.276316,-118.683685,23.739999771118164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,34.276316,-118.683685,22.540000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,34.276316,-118.683685,24.219999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,34.276316,-118.683685,20.329999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,34.276316,-118.683685,21.479999542236328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,34.276316,-118.683685,21.489999771118164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,34.276316,-118.683685,21.34000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,34.276316,-118.683685,25.65999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,34.276316,-118.683685,27.920000076293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,34.276316,-118.683685,29.309999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,34.276316,-118.683685,28.530000686645508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,34.276316,-118.683685,28.190000534057617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,34.276316,-118.683685,25.15999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,34.276316,-118.683685,18.739999771118164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,34.276316,-118.683685,21.09000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,34.276316,-118.683685,22.06999969482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,34.276316,-118.683685,16.40999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,34.276316,-118.683685,11.510000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,34.276316,-118.683685,14.529999732971191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,34.276316,-118.683685,10.84000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,34.276316,-118.683685,12.680000305175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,34.276316,-118.683685,11.260000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,34.276316,-118.683685,14.569999694824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,34.276316,-118.683685,11.109999656677246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,34.276316,-118.683685,16.139999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,34.276316,-118.683685,18.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201,2021-02-01,34.276316,-118.683685,21.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202,2021-02-02,34.276316,-118.683685,21.690000534057617,"{""type"":""MultiPoint"",""coordinates"":[]}"
