system:index,date,lat,long,tmax,.geo
20220101,2022-01-01,34.05111,-118.45636,16.440000534057617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,34.05111,-118.45636,18.610000610351562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,34.05111,-118.45636,17.139999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,34.05111,-118.45636,17.649999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,34.05111,-118.45636,20.420000076293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,34.05111,-118.45636,21.600000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,34.05111,-118.45636,16.579999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,34.05111,-118.45636,17.420000076293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,34.05111,-118.45636,24.219999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,34.05111,-118.45636,22.809999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,34.05111,-118.45636,25.639999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,34.05111,-118.45636,26.059999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,34.05111,-118.45636,21.649999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,34.05111,-118.45636,23.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,34.05111,-118.45636,21.6200008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,34.05111,-118.45636,23.93000030517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,34.05111,-118.45636,19.229999542236328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,34.05111,-118.45636,17.979999542236328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,34.05111,-118.45636,17.93000030517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,34.05111,-118.45636,23.770000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,34.05111,-118.45636,21.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,34.05111,-118.45636,22.079999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,34.05111,-118.45636,23.420000076293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,34.05111,-118.45636,21.510000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,34.05111,-118.45636,19.56999969482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,34.05111,-118.45636,21.610000610351562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,34.05111,-118.45636,21.530000686645508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,34.05111,-118.45636,23.389999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,34.05111,-118.45636,21.469999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,34.05111,-118.45636,22.040000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,34.05111,-118.45636,17.860000610351562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,34.05111,-118.45636,17.81999969482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,34.05111,-118.45636,18.399999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,34.05111,-118.45636,19.489999771118164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,34.05111,-118.45636,20.450000762939453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,34.05111,-118.45636,21.950000762939453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,34.05111,-118.45636,24.440000534057617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,34.05111,-118.45636,25.219999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,34.05111,-118.45636,26.459999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,34.05111,-118.45636,29.1299991607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,34.05111,-118.45636,28.959999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,34.05111,-118.45636,28.770000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,34.05111,-118.45636,31.56999969482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,34.05111,-118.45636,29.8700008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,34.05111,-118.45636,24.59000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,34.05111,-118.45636,17.559999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,34.05111,-118.45636,18.700000762939453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,34.05111,-118.45636,21.40999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218,2022-02-18,34.05111,-118.45636,23.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219,2022-02-19,34.05111,-118.45636,22.709999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220,2022-02-20,34.05111,-118.45636,19.100000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221,2022-02-21,34.05111,-118.45636,15.960000038146973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222,2022-02-22,34.05111,-118.45636,15.289999961853027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223,2022-02-23,34.05111,-118.45636,13.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224,2022-02-24,34.05111,-118.45636,16.06999969482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220225,2022-02-25,34.05111,-118.45636,17.959999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220226,2022-02-26,34.05111,-118.45636,20.440000534057617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227,2022-02-27,34.05111,-118.45636,24.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228,2022-02-28,34.05111,-118.45636,27.780000686645508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220301,2022-03-01,34.05111,-118.45636,28.6200008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220302,2022-03-02,34.05111,-118.45636,26.770000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220303,2022-03-03,34.05111,-118.45636,20.809999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304,2022-03-04,34.05111,-118.45636,17.520000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305,2022-03-05,34.05111,-118.45636,15.779999732971191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306,2022-03-06,34.05111,-118.45636,17.1200008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307,2022-03-07,34.05111,-118.45636,20.260000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308,2022-03-08,34.05111,-118.45636,21.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309,2022-03-09,34.05111,-118.45636,20.139999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310,2022-03-10,34.05111,-118.45636,20.1299991607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311,2022-03-11,34.05111,-118.45636,22.309999465942383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312,2022-03-12,34.05111,-118.45636,24.719999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313,2022-03-13,34.05111,-118.45636,21.3799991607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314,2022-03-14,34.05111,-118.45636,23.110000610351562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315,2022-03-15,34.05111,-118.45636,22.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316,2022-03-16,34.05111,-118.45636,26.079999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317,2022-03-17,34.05111,-118.45636,26.850000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318,2022-03-18,34.05111,-118.45636,24.770000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319,2022-03-19,34.05111,-118.45636,21.219999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320,2022-03-20,34.05111,-118.45636,23.010000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321,2022-03-21,34.05111,-118.45636,24.040000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322,2022-03-22,34.05111,-118.45636,28.520000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323,2022-03-23,34.05111,-118.45636,29.8700008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220324,2022-03-24,34.05111,-118.45636,26.350000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220325,2022-03-25,34.05111,-118.45636,24.829999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220326,2022-03-26,34.05111,-118.45636,22.209999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220327,2022-03-27,34.05111,-118.45636,19.969999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220328,2022-03-28,34.05111,-118.45636,17.079999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329,2022-03-29,34.05111,-118.45636,19.40999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220330,2022-03-30,34.05111,-118.45636,19.549999237060547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220331,2022-03-31,34.05111,-118.45636,18.93000030517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401,2022-04-01,34.05111,-118.45636,20.209999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220402,2022-04-02,34.05111,-118.45636,18.3700008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403,2022-04-03,34.05111,-118.45636,19.270000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220404,2022-04-04,34.05111,-118.45636,21.399999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220405,2022-04-05,34.05111,-118.45636,26.219999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406,2022-04-06,34.05111,-118.45636,29.079999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220407,2022-04-07,34.05111,-118.45636,35.08000183105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408,2022-04-08,34.05111,-118.45636,35.619998931884766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220409,2022-04-09,34.05111,-118.45636,29.18000030517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220410,2022-04-10,34.05111,-118.45636,22.3799991607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220411,2022-04-11,34.05111,-118.45636,20.010000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220412,2022-04-12,34.05111,-118.45636,20.100000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220413,2022-04-13,34.05111,-118.45636,20.729999542236328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220414,2022-04-14,34.05111,-118.45636,20.15999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220415,2022-04-15,34.05111,-118.45636,20.719999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220416,2022-04-16,34.05111,-118.45636,20.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220417,2022-04-17,34.05111,-118.45636,20.760000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220418,2022-04-18,34.05111,-118.45636,22.65999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220419,2022-04-19,34.05111,-118.45636,21.540000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220420,2022-04-20,34.05111,-118.45636,20.770000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
