system:index,date,lat,long,vp,.geo
20220101,2022-01-01,34.05111,-118.45636,1054.2900390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,34.05111,-118.45636,935.6300048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,34.05111,-118.45636,900.1699829101562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,34.05111,-118.45636,916.1500244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,34.05111,-118.45636,1101.1600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,34.05111,-118.45636,1195.5899658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,34.05111,-118.45636,1090.5799560546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,34.05111,-118.45636,1145.3599853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,34.05111,-118.45636,1059.530029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,34.05111,-118.45636,1364.9200439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,34.05111,-118.45636,1324.97998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,34.05111,-118.45636,1367.489990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,34.05111,-118.45636,1551.8599853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,34.05111,-118.45636,1340.6099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,34.05111,-118.45636,1479.0699462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,34.05111,-118.45636,1569.949951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,34.05111,-118.45636,1559.3800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,34.05111,-118.45636,1435.8499755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,34.05111,-118.45636,1233.469970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,34.05111,-118.45636,1201.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,34.05111,-118.45636,1182.1600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,34.05111,-118.45636,1587.780029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,34.05111,-118.45636,1392.22998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,34.05111,-118.45636,1178.5999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,34.05111,-118.45636,1105.5799560546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,34.05111,-118.45636,1064.8900146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,34.05111,-118.45636,1103.9100341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,34.05111,-118.45636,1176.9000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,34.05111,-118.45636,1295.719970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,34.05111,-118.45636,1050.6700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,34.05111,-118.45636,1077.719970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,34.05111,-118.45636,1211.7099609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,34.05111,-118.45636,1066.7099609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,34.05111,-118.45636,1004.8800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,34.05111,-118.45636,1036.4200439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,34.05111,-118.45636,1046.4100341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,34.05111,-118.45636,1210.1400146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,34.05111,-118.45636,1185.6099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,34.05111,-118.45636,1243.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,34.05111,-118.45636,1435.219970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,34.05111,-118.45636,1840.780029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,34.05111,-118.45636,1482.0899658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,34.05111,-118.45636,1325.280029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,34.05111,-118.45636,1478.1700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,34.05111,-118.45636,1157.52001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,34.05111,-118.45636,1301.0400390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,34.05111,-118.45636,1042.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,34.05111,-118.45636,972.1699829101562,"{""type"":""MultiPoint"",""coordinates"":[]}"
