date,lat,long,Parameter Name,mean_ozone
2024-01-26,34.01029,-118.0685,Ozone,0.010417
2024-01-26,34.01029,-118.0685,Ozone,0.012941
2024-01-27,34.01029,-118.0685,Ozone,0.012375
2024-01-27,34.01029,-118.0685,Ozone,0.014588
2024-01-28,34.01029,-118.0685,Ozone,0.015882
2024-01-28,34.01029,-118.0685,Ozone,0.013792
2024-01-29,34.01029,-118.0685,Ozone,0.014625
2024-01-29,34.01029,-118.0685,Ozone,0.017353
2024-01-30,34.01029,-118.0685,Ozone,0.002611
2024-01-30,34.01029,-118.0685,Ozone,0.0018
2024-01-31,34.01029,-118.0685,Ozone,0.035412
2024-01-31,34.01029,-118.0685,Ozone,0.022667
2024-02-01,34.01029,-118.0685,Ozone,0.024375
2024-02-01,34.01029,-118.0685,Ozone,0.017235
2024-02-02,34.01029,-118.0685,Ozone,0.020708
2024-02-02,34.01029,-118.0685,Ozone,0.025588
2024-02-03,34.01029,-118.0685,Ozone,0.031529
2024-02-03,34.01029,-118.0685,Ozone,0.025333
2024-02-04,34.01029,-118.0685,Ozone,0.032958
2024-02-04,34.01029,-118.0685,Ozone,0.033529
2024-02-05,34.01029,-118.0685,Ozone,0.024708
2024-02-05,34.01029,-118.0685,Ozone,0.018824
2024-02-06,34.01029,-118.0685,Ozone,0.016353
2024-02-06,34.01029,-118.0685,Ozone,0.021708
2024-02-07,34.01029,-118.0685,Ozone,0.022217
2024-02-07,34.01029,-118.0685,Ozone,0.033588
2024-02-08,34.01029,-118.0685,Ozone,0.027625
2024-02-08,34.01029,-118.0685,Ozone,0.024824
2024-02-09,34.01029,-118.0685,Ozone,0.019294
2024-02-09,34.01029,-118.0685,Ozone,0.018375
2024-02-10,34.01029,-118.0685,Ozone,0.018529
2024-02-10,34.01029,-118.0685,Ozone,0.01575
2024-02-11,34.01029,-118.0685,Ozone,0.018167
2024-02-11,34.01029,-118.0685,Ozone,0.021118
2024-02-12,34.01029,-118.0685,Ozone,0.019353
2024-02-12,34.01029,-118.0685,Ozone,0.016333
2024-02-13,34.01029,-118.0685,Ozone,0.020353
2024-02-13,34.01029,-118.0685,Ozone,0.017042
2024-02-14,34.01029,-118.0685,Ozone,0.020333
2024-02-14,34.01029,-118.0685,Ozone,0.023353
2024-02-15,34.01029,-118.0685,Ozone,0.020417
2024-02-15,34.01029,-118.0685,Ozone,0.028588
2024-02-16,34.01029,-118.0685,Ozone,0.022375
2024-02-16,34.01029,-118.0685,Ozone,0.022882
2024-02-17,34.01029,-118.0685,Ozone,0.022292
2024-02-17,34.01029,-118.0685,Ozone,0.023529
2024-02-18,34.01029,-118.0685,Ozone,0.022333
2024-02-18,34.01029,-118.0685,Ozone,0.025118
2024-02-19,34.01029,-118.0685,Ozone,0.021417
2024-02-19,34.01029,-118.0685,Ozone,0.021706
2024-02-20,34.01029,-118.0685,Ozone,0.020706
2024-02-20,34.01029,-118.0685,Ozone,0.017292
2024-02-21,34.01029,-118.0685,Ozone,0.024682
2024-02-21,34.01029,-118.0685,Ozone,0.020118
2024-02-22,34.01029,-118.0685,Ozone,0.017667
2024-02-22,34.01029,-118.0685,Ozone,0.019412
2024-02-23,34.01029,-118.0685,Ozone,0.0097
2024-02-23,34.01029,-118.0685,Ozone,0.009769
2024-02-24,34.01029,-118.0685,Ozone,0.021529
2024-02-24,34.01029,-118.0685,Ozone,0.017125
2024-02-25,34.01029,-118.0685,Ozone,0.018375
2024-02-25,34.01029,-118.0685,Ozone,0.023529
2024-02-26,34.01029,-118.0685,Ozone,0.01325
2024-02-26,34.01029,-118.0685,Ozone,0.017765
2024-02-27,34.01029,-118.0685,Ozone,0.014529
2024-02-27,34.01029,-118.0685,Ozone,0.016875
2024-02-28,34.01029,-118.0685,Ozone,0.017417
2024-02-28,34.01029,-118.0685,Ozone,0.023706
2024-02-29,34.01029,-118.0685,Ozone,0.025042
2024-02-29,34.01029,-118.0685,Ozone,0.025882
2024-03-01,34.01029,-118.0685,Ozone,0.032294
2024-03-01,34.01029,-118.0685,Ozone,0.024333
2024-03-02,34.01029,-118.0685,Ozone,0.033167
2024-03-02,34.01029,-118.0685,Ozone,0.031353
2024-03-03,34.01029,-118.0685,Ozone,0.030083
2024-03-03,34.01029,-118.0685,Ozone,0.027647
2024-03-04,34.01029,-118.0685,Ozone,0.020706
2024-03-04,34.01029,-118.0685,Ozone,0.019333
2024-03-05,34.01029,-118.0685,Ozone,0.02075
2024-03-05,34.01029,-118.0685,Ozone,0.026471
2024-03-06,34.01029,-118.0685,Ozone,0.02
2024-03-06,34.01029,-118.0685,Ozone,0.022235
2024-03-07,34.01029,-118.0685,Ozone,0.016588
2024-03-07,34.01029,-118.0685,Ozone,0.015208
2024-03-08,34.01029,-118.0685,Ozone,0.016833
2024-03-08,34.01029,-118.0685,Ozone,0.019882
2024-03-09,34.01029,-118.0685,Ozone,0.020333
2024-03-09,34.01029,-118.0685,Ozone,0.024235
2024-03-10,34.01029,-118.0685,Ozone,0.022708
2024-03-10,34.01029,-118.0685,Ozone,0.027824
2024-03-11,34.01029,-118.0685,Ozone,0.027706
2024-03-11,34.01029,-118.0685,Ozone,0.02425
2024-03-12,34.01029,-118.0685,Ozone,0.034706
2024-03-12,34.01029,-118.0685,Ozone,0.025292
2024-03-13,34.01029,-118.0685,Ozone,0.029208
2024-03-13,34.01029,-118.0685,Ozone,0.025235
2024-03-14,34.01029,-118.0685,Ozone,0.025333
2024-03-14,34.01029,-118.0685,Ozone,0.030706
2024-03-15,34.01029,-118.0685,Ozone,0.025824
2024-03-15,34.01029,-118.0685,Ozone,0.025125
2024-03-16,34.01029,-118.0685,Ozone,0.028
2024-03-16,34.01029,-118.0685,Ozone,0.032
2024-03-17,34.01029,-118.0685,Ozone,0.027412
