date,lat,long,Parameter Name,mean_ozone
2024-02-19,34.05111,-118.45636,Ozone,0.02575
2024-02-20,34.05111,-118.45636,Ozone,0.025524
2024-02-20,34.05111,-118.45636,Ozone,0.030833
2024-02-21,34.05111,-118.45636,Ozone,0.028
2024-02-21,34.05111,-118.45636,Ozone,0.022294
2024-02-22,34.05111,-118.45636,Ozone,0.020958
2024-02-22,34.05111,-118.45636,Ozone,0.024529
2024-02-23,34.05111,-118.45636,Ozone,0.021333
2024-02-23,34.05111,-118.45636,Ozone,0.022647
2024-02-24,34.05111,-118.45636,Ozone,0.023792
2024-02-24,34.05111,-118.45636,Ozone,0.026353
2024-02-25,34.05111,-118.45636,Ozone,0.024208
2024-02-25,34.05111,-118.45636,Ozone,0.026118
2024-02-26,34.05111,-118.45636,Ozone,0.018042
2024-02-26,34.05111,-118.45636,Ozone,0.021588
2024-02-27,34.05111,-118.45636,Ozone,0.019333
2024-02-27,34.05111,-118.45636,Ozone,0.019059
2024-02-28,34.05111,-118.45636,Ozone,0.02175
2024-02-28,34.05111,-118.45636,Ozone,0.032353
2024-02-29,34.05111,-118.45636,Ozone,0.033471
2024-02-29,34.05111,-118.45636,Ozone,0.033917
2024-03-01,34.05111,-118.45636,Ozone,0.034
2024-03-01,34.05111,-118.45636,Ozone,0.031792
2024-03-02,34.05111,-118.45636,Ozone,0.036042
2024-03-02,34.05111,-118.45636,Ozone,0.031706
2024-03-03,34.05111,-118.45636,Ozone,0.025588
2024-03-03,34.05111,-118.45636,Ozone,0.025958
2024-03-04,34.05111,-118.45636,Ozone,0.024176
2024-03-04,34.05111,-118.45636,Ozone,0.023583
2024-03-05,34.05111,-118.45636,Ozone,0.024042
2024-03-05,34.05111,-118.45636,Ozone,0.027588
2024-03-06,34.05111,-118.45636,Ozone,0.019667
2024-03-06,34.05111,-118.45636,Ozone,0.024529
2024-03-07,34.05111,-118.45636,Ozone,0.020529
2024-03-07,34.05111,-118.45636,Ozone,0.023875
2024-03-08,34.05111,-118.45636,Ozone,0.020708
2024-03-08,34.05111,-118.45636,Ozone,0.024235
2024-03-09,34.05111,-118.45636,Ozone,0.022708
2024-03-09,34.05111,-118.45636,Ozone,0.024294
2024-03-10,34.05111,-118.45636,Ozone,0.028412
2024-03-10,34.05111,-118.45636,Ozone,0.025708
2024-03-11,34.05111,-118.45636,Ozone,0.031412
2024-03-11,34.05111,-118.45636,Ozone,0.028292
2024-03-12,34.05111,-118.45636,Ozone,0.027542
2024-03-12,34.05111,-118.45636,Ozone,0.030647
2024-03-13,34.05111,-118.45636,Ozone,0.035
2024-03-13,34.05111,-118.45636,Ozone,0.034042
2024-03-14,34.05111,-118.45636,Ozone,0.035588
2024-03-14,34.05111,-118.45636,Ozone,0.035042
2024-03-15,34.05111,-118.45636,Ozone,0.029583
2024-03-15,34.05111,-118.45636,Ozone,0.032176
2024-03-16,34.05111,-118.45636,Ozone,0.031417
2024-03-16,34.05111,-118.45636,Ozone,0.033824
2024-03-17,34.05111,-118.45636,Ozone,0.031765
2024-03-17,34.05111,-118.45636,Ozone,0.03075
2024-03-18,34.05111,-118.45636,Ozone,0.026875
2024-03-18,34.05111,-118.45636,Ozone,0.030353
2024-03-19,34.05111,-118.45636,Ozone,0.026792
2024-03-19,34.05111,-118.45636,Ozone,0.032471
2024-03-20,34.05111,-118.45636,Ozone,0.040471
2024-03-20,34.05111,-118.45636,Ozone,0.034583
2024-03-21,34.05111,-118.45636,Ozone,0.032706
2024-03-21,34.05111,-118.45636,Ozone,0.034875
2024-03-22,34.05111,-118.45636,Ozone,0.027208
2024-03-22,34.05111,-118.45636,Ozone,0.036412
2024-03-23,34.05111,-118.45636,Ozone,0.038294
2024-03-23,34.05111,-118.45636,Ozone,0.032917
2024-03-24,34.05111,-118.45636,Ozone,0.034059
2024-03-24,34.05111,-118.45636,Ozone,0.036292
2024-03-25,34.05111,-118.45636,Ozone,0.031417
2024-03-25,34.05111,-118.45636,Ozone,0.030941
2024-03-26,34.05111,-118.45636,Ozone,0.029818
2024-03-26,34.05111,-118.45636,Ozone,0.028471
2024-03-27,34.05111,-118.45636,Ozone,0.031412
2024-03-27,34.05111,-118.45636,Ozone,0.02725
2024-03-28,34.05111,-118.45636,Ozone,0.025333
2024-03-28,34.05111,-118.45636,Ozone,0.027765
2024-03-29,34.05111,-118.45636,Ozone,0.031625
2024-03-29,34.05111,-118.45636,Ozone,0.041294
2024-03-30,34.05111,-118.45636,Ozone,0.037941
2024-03-30,34.05111,-118.45636,Ozone,0.038125
2024-03-31,34.05111,-118.45636,Ozone,0.038583
2024-03-31,34.05111,-118.45636,Ozone,0.04
