date,lat,long,Parameter Name,mean_ozone
2024-02-19,34.1326,-118.1272,Ozone,0.027667
2024-02-20,34.1326,-118.1272,Ozone,0.022667
2024-02-20,34.1326,-118.1272,Ozone,0.024235
2024-02-21,34.1326,-118.1272,Ozone,0.023
2024-02-21,34.1326,-118.1272,Ozone,0.0285
2024-02-22,34.1326,-118.1272,Ozone,0.023529
2024-02-22,34.1326,-118.1272,Ozone,0.021333
2024-02-23,34.1326,-118.1272,Ozone,0.027647
2024-02-23,34.1326,-118.1272,Ozone,0.022458
2024-02-24,34.1326,-118.1272,Ozone,0.025059
2024-02-24,34.1326,-118.1272,Ozone,0.024208
2024-02-25,34.1326,-118.1272,Ozone,0.023412
2024-02-25,34.1326,-118.1272,Ozone,0.021125
2024-02-26,34.1326,-118.1272,Ozone,0.021471
2024-02-26,34.1326,-118.1272,Ozone,0.019583
2024-02-27,34.1326,-118.1272,Ozone,0.016176
2024-02-27,34.1326,-118.1272,Ozone,0.016083
2024-02-28,34.1326,-118.1272,Ozone,0.020458
2024-02-28,34.1326,-118.1272,Ozone,0.027647
2024-02-29,34.1326,-118.1272,Ozone,0.031471
2024-02-29,34.1326,-118.1272,Ozone,0.027583
2024-03-01,34.1326,-118.1272,Ozone,0.029875
2024-03-01,34.1326,-118.1272,Ozone,0.031647
2024-03-02,34.1326,-118.1272,Ozone,0.032917
2024-03-02,34.1326,-118.1272,Ozone,0.029529
2024-03-03,34.1326,-118.1272,Ozone,0.026542
2024-03-03,34.1326,-118.1272,Ozone,0.028118
2024-03-04,34.1326,-118.1272,Ozone,0.026833
2024-03-04,34.1326,-118.1272,Ozone,0.024647
2024-03-05,34.1326,-118.1272,Ozone,0.024917
2024-03-05,34.1326,-118.1272,Ozone,0.030059
2024-03-06,34.1326,-118.1272,Ozone,0.0245
2024-03-06,34.1326,-118.1272,Ozone,0.024294
2024-03-07,34.1326,-118.1272,Ozone,0.017917
2024-03-07,34.1326,-118.1272,Ozone,0.019412
2024-03-08,34.1326,-118.1272,Ozone,0.020958
2024-03-08,34.1326,-118.1272,Ozone,0.022588
2024-03-09,34.1326,-118.1272,Ozone,0.026333
2024-03-09,34.1326,-118.1272,Ozone,0.029882
2024-03-10,34.1326,-118.1272,Ozone,0.032882
2024-03-10,34.1326,-118.1272,Ozone,0.030375
2024-03-11,34.1326,-118.1272,Ozone,0.02675
2024-03-11,34.1326,-118.1272,Ozone,0.028588
2024-03-12,34.1326,-118.1272,Ozone,0.026
2024-03-12,34.1326,-118.1272,Ozone,0.029235
2024-03-13,34.1326,-118.1272,Ozone,0.024895
2024-03-13,34.1326,-118.1272,Ozone,0.023923
2024-03-14,34.1326,-118.1272,Ozone,0.0359
2024-03-14,34.1326,-118.1272,Ozone,0.039067
2024-03-15,34.1326,-118.1272,Ozone,0.031542
2024-03-15,34.1326,-118.1272,Ozone,0.031529
2024-03-16,34.1326,-118.1272,Ozone,0.032792
2024-03-16,34.1326,-118.1272,Ozone,0.035529
2024-03-17,34.1326,-118.1272,Ozone,0.033833
2024-03-17,34.1326,-118.1272,Ozone,0.036
2024-03-18,34.1326,-118.1272,Ozone,0.028833
2024-03-18,34.1326,-118.1272,Ozone,0.031176
2024-03-19,34.1326,-118.1272,Ozone,0.031042
2024-03-19,34.1326,-118.1272,Ozone,0.032647
2024-03-20,34.1326,-118.1272,Ozone,0.032941
2024-03-20,34.1326,-118.1272,Ozone,0.026542
2024-03-21,34.1326,-118.1272,Ozone,0.03275
2024-03-21,34.1326,-118.1272,Ozone,0.033824
2024-03-22,34.1326,-118.1272,Ozone,0.029458
2024-03-22,34.1326,-118.1272,Ozone,0.038529
2024-03-23,34.1326,-118.1272,Ozone,0.034542
2024-03-23,34.1326,-118.1272,Ozone,0.037647
2024-03-24,34.1326,-118.1272,Ozone,0.035125
2024-03-24,34.1326,-118.1272,Ozone,0.030529
2024-03-25,34.1326,-118.1272,Ozone,0.025333
2024-03-25,34.1326,-118.1272,Ozone,0.029176
2024-03-26,34.1326,-118.1272,Ozone,0.028773
2024-03-26,34.1326,-118.1272,Ozone,0.030294
2024-03-27,34.1326,-118.1272,Ozone,0.029
2024-03-27,34.1326,-118.1272,Ozone,0.029846
2024-03-28,34.1326,-118.1272,Ozone,0.026958
2024-03-28,34.1326,-118.1272,Ozone,0.033588
2024-03-29,34.1326,-118.1272,Ozone,0.039125
2024-03-29,34.1326,-118.1272,Ozone,0.043588
2024-03-30,34.1326,-118.1272,Ozone,0.038294
2024-03-30,34.1326,-118.1272,Ozone,0.039458
2024-03-31,34.1326,-118.1272,Ozone,0.036542
2024-03-31,34.1326,-118.1272,Ozone,0.037167
