date,lat,long,Parameter Name,mean_ozone
2024-02-19,34.06659,-118.22688,Ozone,0.022941
2024-02-20,34.06659,-118.22688,Ozone,0.020083
2024-02-20,34.06659,-118.22688,Ozone,0.022706
2024-02-21,34.06659,-118.22688,Ozone,0.02575
2024-02-21,34.06659,-118.22688,Ozone,0.021118
2024-02-22,34.06659,-118.22688,Ozone,0.0195
2024-02-22,34.06659,-118.22688,Ozone,0.020412
2024-02-23,34.06659,-118.22688,Ozone,0.015958
2024-02-23,34.06659,-118.22688,Ozone,0.018353
2024-02-24,34.06659,-118.22688,Ozone,0.0165
2024-02-24,34.06659,-118.22688,Ozone,0.019647
2024-02-25,34.06659,-118.22688,Ozone,0.019458
2024-02-25,34.06659,-118.22688,Ozone,0.023176
2024-02-26,34.06659,-118.22688,Ozone,0.014
2024-02-26,34.06659,-118.22688,Ozone,0.019235
2024-02-27,34.06659,-118.22688,Ozone,0.016375
2024-02-27,34.06659,-118.22688,Ozone,0.015882
2024-02-28,34.06659,-118.22688,Ozone,0.020167
2024-02-28,34.06659,-118.22688,Ozone,0.029529
2024-02-29,34.06659,-118.22688,Ozone,0.026708
2024-02-29,34.06659,-118.22688,Ozone,0.026647
2024-03-01,34.06659,-118.22688,Ozone,0.024333
2024-03-01,34.06659,-118.22688,Ozone,0.031294
2024-03-02,34.06659,-118.22688,Ozone,0.034333
2024-03-02,34.06659,-118.22688,Ozone,0.031765
2024-03-03,34.06659,-118.22688,Ozone,0.025833
2024-03-03,34.06659,-118.22688,Ozone,0.023176
2024-03-04,34.06659,-118.22688,Ozone,0.018458
2024-03-04,34.06659,-118.22688,Ozone,0.020176
2024-03-05,34.06659,-118.22688,Ozone,0.019833
2024-03-05,34.06659,-118.22688,Ozone,0.023824
2024-03-06,34.06659,-118.22688,Ozone,0.018708
2024-03-06,34.06659,-118.22688,Ozone,0.022176
2024-03-07,34.06659,-118.22688,Ozone,0.019708
2024-03-07,34.06659,-118.22688,Ozone,0.019471
2024-03-08,34.06659,-118.22688,Ozone,0.018833
2024-03-08,34.06659,-118.22688,Ozone,0.021353
2024-03-09,34.06659,-118.22688,Ozone,0.019875
2024-03-09,34.06659,-118.22688,Ozone,0.022647
2024-03-10,34.06659,-118.22688,Ozone,0.022458
2024-03-10,34.06659,-118.22688,Ozone,0.028235
2024-03-11,34.06659,-118.22688,Ozone,0.026706
2024-03-11,34.06659,-118.22688,Ozone,0.025542
2024-03-12,34.06659,-118.22688,Ozone,0.026083
2024-03-12,34.06659,-118.22688,Ozone,0.029882
2024-03-13,34.06659,-118.22688,Ozone,0.022833
2024-03-13,34.06659,-118.22688,Ozone,0.022647
2024-03-14,34.06659,-118.22688,Ozone,0.026042
2024-03-14,34.06659,-118.22688,Ozone,0.032294
2024-03-15,34.06659,-118.22688,Ozone,0.027542
2024-03-15,34.06659,-118.22688,Ozone,0.028529
2024-03-16,34.06659,-118.22688,Ozone,0.028125
2024-03-16,34.06659,-118.22688,Ozone,0.032353
2024-03-17,34.06659,-118.22688,Ozone,0.027958
2024-03-17,34.06659,-118.22688,Ozone,0.030235
2024-03-18,34.06659,-118.22688,Ozone,0.0235
2024-03-18,34.06659,-118.22688,Ozone,0.027353
2024-03-19,34.06659,-118.22688,Ozone,0.020842
2024-03-19,34.06659,-118.22688,Ozone,0.021417
2024-03-20,34.06659,-118.22688,Ozone,0.021722
2024-03-20,34.06659,-118.22688,Ozone,0.030583
2024-03-21,34.06659,-118.22688,Ozone,0.033381
2024-03-21,34.06659,-118.22688,Ozone,0.030786
2024-03-22,34.06659,-118.22688,Ozone,0.026083
2024-03-22,34.06659,-118.22688,Ozone,0.036706
2024-03-23,34.06659,-118.22688,Ozone,0.03325
2024-03-23,34.06659,-118.22688,Ozone,0.035824
2024-03-24,34.06659,-118.22688,Ozone,0.035583
2024-03-24,34.06659,-118.22688,Ozone,0.035235
2024-03-25,34.06659,-118.22688,Ozone,0.026375
2024-03-25,34.06659,-118.22688,Ozone,0.027118
2024-03-26,34.06659,-118.22688,Ozone,0.027333
2024-03-26,34.06659,-118.22688,Ozone,0.028353
2024-03-27,34.06659,-118.22688,Ozone,0.02575
2024-03-27,34.06659,-118.22688,Ozone,0.029706
2024-03-28,34.06659,-118.22688,Ozone,0.025292
2024-03-28,34.06659,-118.22688,Ozone,0.032176
2024-03-29,34.06659,-118.22688,Ozone,0.036
2024-03-29,34.06659,-118.22688,Ozone,0.040588
2024-03-30,34.06659,-118.22688,Ozone,0.037542
2024-03-30,34.06659,-118.22688,Ozone,0.037176
2024-03-31,34.06659,-118.22688,Ozone,0.036167
2024-03-31,34.06659,-118.22688,Ozone,0.037083
