system:index,covcd,date,lat,long,.geo
20210107T213607_20210109T112734,,2021-01-07,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107T231737_20210109T130805,,2021-01-07,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T005907_20210109T144745,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T024037_20210109T162750,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T042207_20210109T180756,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T060337_20210109T194801,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T074507_20210109T212805,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T092637_20210109T231810,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T110807_20210110T005847,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T124937_20210110T023821,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T143107_20210110T041825,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T161237_20210110T055827,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T175407_20210110T073831,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T193537_20210110T091859,0.03869821131224671,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T211707_20210110T110841,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108T225838_20210110T124910,,2021-01-08,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T004008_20210110T142850,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T022138_20210110T160857,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T040308_20210110T174905,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T054438_20210110T192904,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T072608_20210110T210909,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T090738_20210110T225913,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T104908_20210111T003945,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T123038_20210111T021923,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T141208_20210111T035925,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T155338_20210111T053928,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T173508_20210111T071932,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T191638_20210111T085936,0.042459726333566275,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T205808_20210111T105005,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109T223938_20210111T122946,,2021-01-09,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T002108_20210111T141020,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T020238_20210111T154954,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T034408_20210111T173000,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T052538_20210111T191006,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T070709_20210111T205013,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T084839_20210111T224018,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T103009_20210112T002023,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T121139_20210112T020057,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T135309_20210112T034031,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T153439_20210112T052033,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T171609_20210112T070037,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T185739_20210112T084042,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T203909_20210112T103046,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T222039_20210112T121113,,2021-01-10,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T000209_20210112T135126,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T014339_20210112T153058,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T032509_20210112T171103,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T050639_20210112T185109,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T064809_20210112T203115,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T082940_20210112T222120,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T101110_20210113T000126,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T115240_20210113T014157,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T133410_20210113T032131,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T151540_20210113T050135,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T165710_20210113T064139,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T183840_20210113T082142,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T202010_20210113T101146,0.04410028830165242,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T220140_20210113T115151,,2021-01-11,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111T234310_20210113T133231,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T012440_20210113T151200,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T030610_20210113T165205,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T044740_20210113T183210,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T062910_20210113T201217,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T081041_20210113T215223,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T095211_20210113T234229,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T113341_20210114T012302,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T131511_20210114T030236,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T145641_20210114T044239,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T163811_20210114T062242,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T181941_20210114T080246,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T200111_20210114T094251,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T214241_20210114T113255,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112T232411_20210114T131326,,2021-01-12,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T010542_20210114T145334,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T024712_20210114T163309,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T042842_20210114T181315,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T061012_20210114T195320,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T075142_20210114T213326,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T093312_20210114T232331,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T111442_20210115T010404,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T125612_20210115T024340,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T143742_20210115T042345,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T161912_20210115T060349,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T180042_20210115T074353,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T194212_20210115T092357,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T212343_20210115T111401,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T230513_20210115T125435,,2021-01-13,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T004643_20210115T143411,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T022813_20210115T161412,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T040943_20210115T175356,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T055113_20210115T193359,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T073243_20210115T212406,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T091413_20210115T230411,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T105543_20210116T004445,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T123714_20210116T022419,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T141844_20210116T040422,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T160014_20210116T054425,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T174144_20210116T072429,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T192314_20210116T091433,0.03517740394434611,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T210444_20210116T105438,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114T224614_20210116T123512,,2021-01-14,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T002744_20210116T141447,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T020914_20210116T155452,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T035044_20210116T173527,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T053214_20210116T191503,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T071345_20210116T210509,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T085515_20210116T224513,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T103645_20210117T002518,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T121815_20210117T020550,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T135945_20210117T034524,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T154115_20210117T052527,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T172245_20210117T070531,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T190415_20210117T085535,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T204545_20210117T103539,0.033793915063101476,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115T222716_20210117T121544,,2021-01-15,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T000846_20210117T135621,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T015016_20210117T153554,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T033146_20210117T171600,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T051316_20210117T185633,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T065446_20210117T204611,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T083616_20210117T222615,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T101746_20210118T000620,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T115917_20210118T014651,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T134047_20210118T032628,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T152217_20210118T050631,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T170347_20210118T064633,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T184517_20210118T083638,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T202647_20210118T101653,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T220817_20210118T115652,,2021-01-16,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116T234947_20210118T133729,,2021-01-17,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117T013117_20210118T151702,,2021-01-17,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117T031247_20210118T165707,,2021-01-17,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117T045417_20210118T183714,,2021-01-17,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117T063548_20210118T202744,,2021-01-17,34.01029,-118.0685,"{""type"":""MultiPoint"",""coordinates"":[]}"
