system:index,covcd,date,lat,long,.geo
20221018T170713_20221020T065027,,2022-10-18,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221018T184842_20221020T083031,,2022-10-18,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221018T203012_20221020T102035,0.031926281750188676,2022-10-18,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221018T221141_20221020T120103,,2022-10-18,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221018T235310_20221020T134114,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T013440_20221020T152046,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T031609_20221020T170050,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T045738_20221020T184052,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T063908_20221020T202055,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T082037_20221020T221100,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T100207_20221020T235103,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T114336_20221021T013136,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T132505_20221021T031111,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T150634_20221021T045112,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T164804_20221021T063115,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019T182933_20221021T081119,,2022-10-19,34.06659,-118.22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
