,date,lat,long,Parameter Name,mean_ozone
1397,2022-04-18,34.05111,-118.45636,Ozone,0.027375
1400,2022-04-19,34.05111,-118.45636,Ozone,0.025875
1420,2022-04-20,34.05111,-118.45636,Ozone,0.031083
1433,2022-04-21,34.05111,-118.45636,Ozone,0.031294
1441,2022-04-22,34.05111,-118.45636,Ozone,0.031333
1458,2022-04-23,34.05111,-118.45636,Ozone,0.040882
1476,2022-04-24,34.05111,-118.45636,Ozone,0.042208
1489,2022-04-25,34.05111,-118.45636,Ozone,0.035958
1502,2022-04-26,34.05111,-118.45636,Ozone,0.028091
1515,2022-04-27,34.05111,-118.45636,Ozone,0.039091
1528,2022-04-28,34.05111,-118.45636,Ozone,0.036292
1541,2022-04-29,34.05111,-118.45636,Ozone,0.030619
1548,2022-04-30,34.05111,-118.45636,Ozone,0.035471
1563,2022-05-01,34.05111,-118.45636,Ozone,0.042647
1571,2022-05-02,34.05111,-118.45636,Ozone,0.035042
1588,2022-05-03,34.05111,-118.45636,Ozone,0.033588
1606,2022-05-04,34.05111,-118.45636,Ozone,0.0335
1619,2022-05-05,34.05111,-118.45636,Ozone,0.033833
1632,2022-05-06,34.05111,-118.45636,Ozone,0.026167
1645,2022-05-07,34.05111,-118.45636,Ozone,0.028042
1658,2022-05-08,34.05111,-118.45636,Ozone,0.03175
1671,2022-05-09,34.05111,-118.45636,Ozone,0.035
1677,2022-05-10,34.05111,-118.45636,Ozone,0.02575
1694,2022-05-11,34.05111,-118.45636,Ozone,0.035529
1708,2022-05-12,34.05111,-118.45636,Ozone,0.028706
1715,2022-05-13,34.05111,-118.45636,Ozone,0.029889
1734,2022-05-14,34.05111,-118.45636,Ozone,0.035958
1743,2022-05-15,34.05111,-118.45636,Ozone,0.0295
1759,2022-05-16,34.05111,-118.45636,Ozone,0.029958
1770,2022-05-17,34.05111,-118.45636,Ozone,0.0136
1863,2022-05-25,34.05111,-118.45636,Ozone,0.048438
1876,2022-05-26,34.05111,-118.45636,Ozone,0.0367
1889,2022-05-27,34.05111,-118.45636,Ozone,0.033167
1902,2022-05-28,34.05111,-118.45636,Ozone,0.028833
1915,2022-05-29,34.05111,-118.45636,Ozone,0.0255
1920,2022-05-30,34.05111,-118.45636,Ozone,0.028625
1942,2022-05-31,34.05111,-118.45636,Ozone,0.027765
1953,2022-06-01,34.05111,-118.45636,Ozone,0.026167
1962,2022-06-02,34.05111,-118.45636,Ozone,0.026762
1975,2022-06-03,34.05111,-118.45636,Ozone,0.036583
1984,2022-06-04,34.05111,-118.45636,Ozone,0.032458
1993,2022-06-05,34.05111,-118.45636,Ozone,0.022824
2004,2022-06-06,34.05111,-118.45636,Ozone,0.026353
2013,2022-06-07,34.05111,-118.45636,Ozone,0.026917
2031,2022-06-08,34.05111,-118.45636,Ozone,0.028
2042,2022-06-09,34.05111,-118.45636,Ozone,0.043105
2052,2022-06-10,34.05111,-118.45636,Ozone,0.046765
2056,2022-06-11,34.05111,-118.45636,Ozone,0.036833
2075,2022-06-12,34.05111,-118.45636,Ozone,0.036958
2087,2022-06-13,34.05111,-118.45636,Ozone,0.028542
2098,2022-06-14,34.05111,-118.45636,Ozone,0.028455
2109,2022-06-15,34.05111,-118.45636,Ozone,0.030682
2120,2022-06-16,34.05111,-118.45636,Ozone,0.035958
2131,2022-06-17,34.05111,-118.45636,Ozone,0.037917
2142,2022-06-18,34.05111,-118.45636,Ozone,0.028875
2145,2022-06-19,34.05111,-118.45636,Ozone,0.030529
2155,2022-06-20,34.05111,-118.45636,Ozone,0.032583
2166,2022-06-21,34.05111,-118.45636,Ozone,0.022333
2177,2022-06-22,34.05111,-118.45636,Ozone,0.031875
2196,2022-06-23,34.05111,-118.45636,Ozone,0.03425
2207,2022-06-24,34.05111,-118.45636,Ozone,0.030042
2218,2022-06-25,34.05111,-118.45636,Ozone,0.030167
2229,2022-06-26,34.05111,-118.45636,Ozone,0.028833
2240,2022-06-27,34.05111,-118.45636,Ozone,0.028375
2251,2022-06-28,34.05111,-118.45636,Ozone,0.028833
2258,2022-06-29,34.05111,-118.45636,Ozone,0.029125
2272,2022-06-30,34.05111,-118.45636,Ozone,0.03145
2284,2022-07-01,34.05111,-118.45636,Ozone,0.028625
2295,2022-07-02,34.05111,-118.45636,Ozone,0.028667
2306,2022-07-03,34.05111,-118.45636,Ozone,0.030583
2317,2022-07-04,34.05111,-118.45636,Ozone,0.027583
2328,2022-07-05,34.05111,-118.45636,Ozone,0.017625
2339,2022-07-06,34.05111,-118.45636,Ozone,0.018458
2350,2022-07-07,34.05111,-118.45636,Ozone,0.017583
2361,2022-07-08,34.05111,-118.45636,Ozone,0.023833
2370,2022-07-09,34.05111,-118.45636,Ozone,0.025583
2381,2022-07-10,34.05111,-118.45636,Ozone,0.028235
2387,2022-07-11,34.05111,-118.45636,Ozone,0.028471
2402,2022-07-12,34.05111,-118.45636,Ozone,0.030588
2417,2022-07-13,34.05111,-118.45636,Ozone,0.02725
2424,2022-07-14,34.05111,-118.45636,Ozone,0.023375
2430,2022-07-15,34.05111,-118.45636,Ozone,0.028529
2447,2022-07-16,34.05111,-118.45636,Ozone,0.029118
2456,2022-07-17,34.05111,-118.45636,Ozone,0.030118
2464,2022-07-18,34.05111,-118.45636,Ozone,0.019941
2480,2022-07-19,34.05111,-118.45636,Ozone,0.02325
2491,2022-07-20,34.05111,-118.45636,Ozone,0.029765
2497,2022-07-21,34.05111,-118.45636,Ozone,0.027824
2512,2022-07-22,34.05111,-118.45636,Ozone,0.032529
2527,2022-07-23,34.05111,-118.45636,Ozone,0.034625
2532,2022-07-24,34.05111,-118.45636,Ozone,0.0345
2542,2022-07-25,34.05111,-118.45636,Ozone,0.032294
2554,2022-07-26,34.05111,-118.45636,Ozone,0.036353
2567,2022-07-27,34.05111,-118.45636,Ozone,0.032667
2574,2022-07-28,34.05111,-118.45636,Ozone,0.023417
2590,2022-07-29,34.05111,-118.45636,Ozone,0.022792
2601,2022-07-30,34.05111,-118.45636,Ozone,0.025059
2607,2022-07-31,34.05111,-118.45636,Ozone,0.031529
2622,2022-08-01,34.05111,-118.45636,Ozone,0.023529
2637,2022-08-02,34.05111,-118.45636,Ozone,0.0215
2644,2022-08-03,34.05111,-118.45636,Ozone,0.023417
