system:index,date,lat,long,prcp,.geo
20210125,2021-01-25,34.1326,-118.1272,1.0700000524520874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,34.1326,-118.1272,39.52000045776367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,34.1326,-118.1272,4.539999961853027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201,2021-02-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202,2021-02-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210203,2021-02-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204,2021-02-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210205,2021-02-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210206,2021-02-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207,2021-02-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208,2021-02-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209,2021-02-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210,2021-02-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211,2021-02-11,34.1326,-118.1272,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212,2021-02-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213,2021-02-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214,2021-02-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215,2021-02-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216,2021-02-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217,2021-02-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218,2021-02-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219,2021-02-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220,2021-02-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221,2021-02-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222,2021-02-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223,2021-02-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224,2021-02-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225,2021-02-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226,2021-02-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227,2021-02-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228,2021-02-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301,2021-03-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302,2021-03-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303,2021-03-03,34.1326,-118.1272,5.949999809265137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304,2021-03-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305,2021-03-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306,2021-03-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210307,2021-03-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308,2021-03-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309,2021-03-09,34.1326,-118.1272,12.029999732971191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210310,2021-03-10,34.1326,-118.1272,8.829999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311,2021-03-11,34.1326,-118.1272,1.090000033378601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312,2021-03-12,34.1326,-118.1272,1.4800000190734863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210313,2021-03-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314,2021-03-14,34.1326,-118.1272,4.119999885559082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210315,2021-03-15,34.1326,-118.1272,5.409999847412109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210316,2021-03-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210317,2021-03-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210318,2021-03-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319,2021-03-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210320,2021-03-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321,2021-03-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210322,2021-03-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210323,2021-03-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324,2021-03-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210325,2021-03-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210326,2021-03-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210327,2021-03-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328,2021-03-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329,2021-03-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210330,2021-03-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331,2021-03-31,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401,2021-04-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402,2021-04-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403,2021-04-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404,2021-04-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405,2021-04-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406,2021-04-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407,2021-04-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408,2021-04-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409,2021-04-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410,2021-04-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411,2021-04-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412,2021-04-12,34.1326,-118.1272,0.9700000286102295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413,2021-04-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414,2021-04-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210415,2021-04-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210416,2021-04-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210417,2021-04-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210418,2021-04-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210419,2021-04-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210420,2021-04-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210421,2021-04-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210422,2021-04-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210423,2021-04-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210424,2021-04-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210425,2021-04-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210426,2021-04-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210427,2021-04-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210428,2021-04-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210429,2021-04-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210430,2021-04-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210501,2021-05-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210502,2021-05-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210503,2021-05-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210504,2021-05-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210505,2021-05-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210506,2021-05-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210507,2021-05-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210508,2021-05-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210509,2021-05-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210510,2021-05-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210511,2021-05-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210512,2021-05-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210513,2021-05-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210514,2021-05-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210515,2021-05-15,34.1326,-118.1272,1.2799999713897705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210516,2021-05-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210517,2021-05-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210518,2021-05-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210519,2021-05-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210520,2021-05-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210521,2021-05-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210522,2021-05-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210523,2021-05-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210524,2021-05-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210525,2021-05-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210526,2021-05-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210527,2021-05-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210528,2021-05-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210529,2021-05-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210530,2021-05-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210531,2021-05-31,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210601,2021-06-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210602,2021-06-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210603,2021-06-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210604,2021-06-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605,2021-06-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210606,2021-06-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210607,2021-06-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210608,2021-06-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210609,2021-06-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610,2021-06-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210611,2021-06-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612,2021-06-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210613,2021-06-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210614,2021-06-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615,2021-06-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210616,2021-06-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617,2021-06-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210618,2021-06-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619,2021-06-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210620,2021-06-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210621,2021-06-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210622,2021-06-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210623,2021-06-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210624,2021-06-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625,2021-06-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210626,2021-06-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210627,2021-06-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210628,2021-06-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210629,2021-06-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630,2021-06-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210701,2021-07-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702,2021-07-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703,2021-07-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704,2021-07-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210705,2021-07-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210706,2021-07-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707,2021-07-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210708,2021-07-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210709,2021-07-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210710,2021-07-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210711,2021-07-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712,2021-07-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210713,2021-07-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714,2021-07-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715,2021-07-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210716,2021-07-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717,2021-07-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210718,2021-07-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210719,2021-07-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210720,2021-07-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210721,2021-07-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210722,2021-07-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210723,2021-07-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210724,2021-07-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725,2021-07-25,34.1326,-118.1272,3.9700000286102295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210726,2021-07-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727,2021-07-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210728,2021-07-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210729,2021-07-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730,2021-07-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210731,2021-07-31,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210801,2021-08-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210802,2021-08-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210803,2021-08-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804,2021-08-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210805,2021-08-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806,2021-08-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807,2021-08-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808,2021-08-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809,2021-08-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810,2021-08-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811,2021-08-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812,2021-08-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813,2021-08-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814,2021-08-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815,2021-08-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816,2021-08-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817,2021-08-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818,2021-08-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819,2021-08-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820,2021-08-20,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821,2021-08-21,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822,2021-08-22,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823,2021-08-23,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824,2021-08-24,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825,2021-08-25,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826,2021-08-26,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210827,2021-08-27,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210828,2021-08-28,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210829,2021-08-29,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210830,2021-08-30,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210831,2021-08-31,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210901,2021-09-01,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210902,2021-09-02,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210903,2021-09-03,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210904,2021-09-04,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905,2021-09-05,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210906,2021-09-06,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210907,2021-09-07,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210908,2021-09-08,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210909,2021-09-09,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210910,2021-09-10,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210911,2021-09-11,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912,2021-09-12,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913,2021-09-13,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914,2021-09-14,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915,2021-09-15,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916,2021-09-16,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917,2021-09-17,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918,2021-09-18,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919,2021-09-19,34.1326,-118.1272,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
