system:index,date,lat,long,vcd,.geo
20210218T031530_20210219T201700,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T045700_20210219T221716,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T063830_20210220T001425,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T082001_20210220T013029,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T100131_20210220T035125,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T114302_20210220T052448,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T132432_20210220T063547,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T150602_20210220T083914,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T164732_20210220T104225,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T182903_20210220T115259,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T201033_20210220T132625,2021-02-18,34.1326,-118.1272,0.11442722380147301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T215203_20210220T145551,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T233334_20210220T172758,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T011504_20210220T180535,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T025634_20210220T195901,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T043804_20210220T221844,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T061935_20210220T234540,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T080105_20210221T011835,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T094236_20210221T032610,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T112406_20210221T050615,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T130536_20210221T064145,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T144706_20210221T081123,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T162837_20210221T100142,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T181007_20210221T113914,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T195137_20210221T131411,2021-02-19,34.1326,-118.1272,0.11573245362816213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T213308_20210221T143854,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T231438_20210221T160358,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T005608_20210221T175811,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T023739_20210221T195451,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T041909_20210221T220342,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T060039_20210222T000421,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T074210_20210222T012800,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T092340_20210222T024516,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T110510_20210222T043349,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T124641_20210222T062505,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T142811_20210222T074652,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T160941_20210222T094221,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T175111_20210222T111952,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T193242_20210222T130401,2021-02-20,34.1326,-118.1272,0.11713695032077362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T211412_20210222T142555,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T225543_20210222T154941,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T003713_20210222T175124,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T021843_20210222T192220,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T040013_20210222T214018,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T054144_20210222T234314,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T072314_20210223T011333,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T090444_20210223T022812,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T104615_20210223T041613,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T122745_20210223T053421,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T140915_20210223T073811,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T155046_20210223T093444,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T173216_20210223T111907,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T191346_20210223T124820,2021-02-21,34.1326,-118.1272,0.14615657303731577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T205517_20210223T143252,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T223647_20210223T152927,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T001817_20210223T172729,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T015948_20210223T190044,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T034118_20210223T205253,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T052248_20210223T230249,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T070419_20210224T004546,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T084549_20210224T015443,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T102719_20210224T040029,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T120850_20210224T054032,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T135020_20210224T073402,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T153150_20210224T084944,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T171321_20210224T110128,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T185451_20210224T121603,2021-02-22,34.1326,-118.1272,0.12969209253772143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T203621_20210224T135240,2021-02-22,34.1326,-118.1272,0.1268182149929973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T221752_20210224T150428,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T235922_20210224T165600,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T014052_20210224T185452,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T032223_20210224T203149,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T050353_20210224T225137,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T064523_20210225T000630,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T082654_20210225T013929,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T100824_20210225T034518,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T114954_20210225T051832,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T133125_20210225T071627,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T151255_20210225T081305,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T165425_20210225T103438,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T183555_20210225T120730,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T201726_20210225T134054,2021-02-23,34.1326,-118.1272,0.12799531221374127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T215856_20210225T145758,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T234027_20210225T165321,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T012157_20210225T182444,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T030327_20210225T201544,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T044457_20210225T222308,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T062628_20210225T235626,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T080758_20210226T012339,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T094929_20210226T031259,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T113059_20210226T050239,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T131229_20210226T070119,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T145359_20210226T080407,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T163530_20210226T094844,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T181700_20210226T121938,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T195830_20210226T125645,2021-02-24,34.1326,-118.1272,0.1307635358981228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T214001_20210226T145111,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T232131_20210226T162501,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T010301_20210226T182336,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T024432_20210226T194437,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T042602_20210226T220232,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T060732_20210226T232718,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T074903_20210227T005022,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T093033_20210227T031103,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T111204_20210227T045930,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T125334_20210227T063606,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T143504_20210227T080733,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T161634_20210227T092540,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T175805_20210227T114646,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T193935_20210227T130337,2021-02-25,34.1326,-118.1272,0.1245388612149624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T212105_20210227T142909,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T230236_20210227T171337,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T004406_20210227T181612,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T022536_20210227T194351,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T040707_20210227T213353,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T054837_20210227T233636,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T073007_20210228T010929,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T091138_20210228T022851,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T105308_20210228T041756,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T123439_20210228T060711,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T141609_20210228T071848,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T155739_20210228T090514,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T173909_20210228T104948,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T192040_20210228T123528,2021-02-26,34.1326,-118.1272,0.13999564945680676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T210210_20210228T141437,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226T224341_20210228T155433,2021-02-26,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T002511_20210228T172857,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T020641_20210228T185147,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T034812_20210228T205501,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T052942_20210228T225913,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T071112_20210301T002820,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T085243_20210301T015953,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T103413_20210301T040915,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T121543_20210301T060250,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T135714_20210301T071947,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T153844_20210301T085414,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T172014_20210301T104753,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T190145_20210301T124727,2021-02-27,34.1326,-118.1272,0.1497760117052155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T204315_20210301T141557,2021-02-27,34.1326,-118.1272,0.15300879818232116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T222445_20210301T155050,2021-02-27,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T000616_20210301T171743,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T014746_20210301T184706,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T032916_20210301T204819,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T051047_20210301T223716,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T065217_20210302T001124,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T083347_20210302T013223,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T101518_20210302T040518,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T115648_20210302T060752,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T133818_20210302T065535,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T151949_20210302T085903,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T170119_20210302T101320,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T184249_20210302T120845,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T202420_20210302T133924,2021-02-28,34.1326,-118.1272,0.1596915423868135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T220550_20210302T153038,2021-02-28,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228T234721_20210302T164257,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T012851_20210302T185006,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T031021_20210302T200708,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T045151_20210302T223310,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T063322_20210303T000255,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T081452_20210303T013656,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T095623_20210303T034546,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T113753_20210303T052645,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T131923_20210303T064838,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T150054_20210303T082502,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T164224_20210303T095907,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T182354_20210303T114625,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T200525_20210303T131250,2021-03-01,34.1326,-118.1272,0.15071944892388045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T214655_20210303T150710,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301T232825_20210303T163107,2021-03-01,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T010956_20210303T183327,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T025126_20210303T195839,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T043256_20210303T220901,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T061427_20210303T233142,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T075557_20210304T010110,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T093727_20210304T034933,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T111858_20210304T050248,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T130028_20210304T063640,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T144158_20210304T073328,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T162329_20210304T093338,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T180459_20210304T112554,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T194629_20210304T130509,2021-03-02,34.1326,-118.1272,0.14186854660493678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T212800_20210304T144416,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302T230930_20210304T163904,2021-03-02,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T005101_20210304T181320,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T023231_20210304T194954,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T041401_20210304T215508,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T055531_20210304T230303,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T073702_20210305T010535,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T091832_20210305T030048,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T110003_20210305T045422,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T124133_20210305T062629,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T142303_20210305T065720,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T160434_20210305T090535,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T174604_20210305T111822,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T192734_20210305T125934,2021-03-03,34.1326,-118.1272,0.17200021680896865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T210905_20210305T143117,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303T225035_20210305T160647,2021-03-03,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T003205_20210307T090006,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T021336_20210307T100710,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T035506_20210307T103356,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T053636_20210307T105218,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T071807_20210307T111416,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T085937_20210307T113545,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T104108_20210306T040646,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T122238_20210306T060012,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T140408_20210306T070252,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T154539_20210306T090120,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T172709_20210306T110311,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T190839_20210306T121325,2021-03-04,34.1326,-118.1272,0.13744285702688586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T205010_20210306T140900,2021-03-04,34.1326,-118.1272,0.1350751817224759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T223140_20210306T153734,2021-03-04,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T001310_20210306T172011,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T015441_20210306T184139,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T033611_20210306T210249,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T051741_20210306T223459,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T065912_20210307T002354,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T084042_20210307T020440,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T102213_20210307T040217,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T120343_20210307T061703,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T134513_20210307T070213,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T152643_20210307T083342,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T170814_20210307T101743,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T184944_20210307T120542,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T203115_20210307T134031,2021-03-05,34.1326,-118.1272,0.12880867719634526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T221245_20210307T153814,2021-03-05,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305T235415_20210307T164519,2021-03-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306T013546_20210307T182039,2021-03-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306T031716_20210307T205926,2021-03-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306T045846_20210307T221506,2021-03-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306T064017_20210307T234449,2021-03-06,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
