system:index,date,lat,long,no2vcd,.geo
20210806T172704_20210808T103812,2021-08-06,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806T190833_20210808T122436,2021-08-06,34.181977,-118.363036,1.4880776870989466E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806T205003_20210808T140448,2021-08-06,34.181977,-118.363036,9.476325794817598E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806T223133_20210808T154208,2021-08-06,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T001302_20210808T170111,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T015432_20210808T184839,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T033601_20210808T202832,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T051731_20210808T221311,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T065900_20210809T002253,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T084030_20210809T021652,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T102200_20210809T035424,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T120329_20210809T053424,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T134459_20210809T065305,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T152628_20210809T082649,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T170758_20210809T102240,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T184927_20210809T125449,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T203057_20210809T133826,2021-08-07,34.181977,-118.363036,5.451391552921873E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T221226_20210809T151335,2021-08-07,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807T235356_20210809T164756,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T013526_20210809T182033,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T031655_20210809T202200,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T045825_20210809T215610,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T063954_20210810T000939,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T082124_20210810T015224,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T100253_20210810T030753,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T114423_20210810T052457,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T132552_20210810T064015,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T150722_20210810T080225,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T164851_20210810T095432,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T183021_20210810T154530,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T201151_20210810T151010,2021-08-08,34.181977,-118.363036,7.754661198584734E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T215320_20210810T151812,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808T233450_20210810T162708,2021-08-08,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T011619_20210810T175429,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T025749_20210810T200545,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T043918_20210810T213748,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T062048_20210810T232713,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T080217_20210811T010711,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T094347_20210811T024101,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T112517_20210811T045044,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T130646_20210811T063219,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T144816_20210811T080326,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T162945_20210811T093249,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T181115_20210811T120051,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T195244_20210811T125928,2021-08-09,34.181977,-118.363036,1.0352578101442475E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T213414_20210811T144716,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809T231543_20210811T155919,2021-08-09,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T005713_20210811T173920,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T023842_20210811T193528,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T042012_20210811T211930,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T060141_20210811T231456,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T074311_20210812T005540,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T092441_20210812T023529,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T110610_20210812T043310,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T124740_20210812T060450,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T142909_20210812T072644,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T161039_20210812T092548,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T175208_20210812T111447,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T193338_20210812T124934,2021-08-10,34.181977,-118.363036,1.1130758502981575E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T211507_20210812T142219,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810T225637_20210812T152544,2021-08-10,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T003807_20210812T171331,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T021936_20210812T190653,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T040105_20210812T211123,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T054235_20210812T230257,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T072405_20210813T002534,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T090534_20210813T020350,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T104704_20210813T041301,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T122833_20210813T055858,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T141003_20210813T065123,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T155132_20210813T090546,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T173302_20210813T104820,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T191431_20210813T124248,2021-08-11,34.181977,-118.363036,6.053487231835957E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T205601_20210813T140956,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811T223731_20210813T153501,2021-08-11,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T001900_20210813T170453,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T020030_20210813T183708,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T034159_20210813T205803,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T052329_20210813T223746,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T070458_20210814T000728,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T084628_20210814T014814,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T102757_20210814T034810,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T120927_20210814T054744,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T135056_20210814T063856,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T153226_20210814T084743,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T171355_20210814T102131,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T185525_20210814T124133,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T203654_20210814T132754,2021-08-12,34.181977,-118.363036,1.2003621668549766E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T221824_20210814T152013,2021-08-12,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812T235953_20210814T165014,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T014123_20210814T181249,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T032252_20210814T203658,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T050422_20210814T220359,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T064551_20210814T235454,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T082721_20210815T013823,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T100851_20210815T032908,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T115020_20210815T053636,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T133150_20210815T064936,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T151319_20210815T081828,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T165449_20210815T101328,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T183618_20210815T122606,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T201748_20210815T130113,2021-08-13,34.181977,-118.363036,1.9018373581949316E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T215917_20210815T144937,2021-08-13,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813T234047_20210815T162829,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T012216_20210815T181355,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T030346_20210815T201003,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T044515_20210815T215937,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T062645_20210815T233415,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T080814_20210816T011913,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T094944_20210816T031722,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T113114_20210816T050633,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T131243_20210816T062640,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T145412_20210816T080740,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T163542_20210816T094326,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T181711_20210816T114726,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T195841_20210816T124943,2021-08-14,34.181977,-118.363036,8.846743990489885E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T214011_20210816T145221,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814T232140_20210816T161204,2021-08-14,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T010310_20210816T175742,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T024439_20210816T193621,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T042609_20210816T213423,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T060738_20210816T230025,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T074908_20210817T005401,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T093037_20210817T030547,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T111207_20210817T044812,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T125336_20210817T062511,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T143506_20210817T073930,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T161635_20210817T094231,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T175805_20210817T114635,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T193934_20210817T130220,2021-08-15,34.181977,-118.363036,4.535553307503407E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T212104_20210817T144506,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815T230233_20210817T160233,2021-08-15,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T004403_20210817T172831,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T022532_20210817T190032,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T040702_20210817T211451,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T054831_20210817T223634,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T073001_20210818T003000,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T091131_20210818T022743,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T105300_20210818T042223,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T123430_20210818T061718,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T141559_20210818T073004,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T155728_20210818T090838,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T173858_20210818T104138,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T192028_20210818T124731,2021-08-16,34.181977,-118.363036,1.2166524538765173E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T210157_20210818T141013,2021-08-16,34.181977,-118.363036,6.792963540644306E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816T224327_20210818T154837,2021-08-16,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T002456_20210818T172923,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T020626_20210818T184530,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T034755_20210818T205854,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T052925_20210818T222538,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T071054_20210819T000859,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T085224_20210819T022314,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T103353_20210819T035332,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T121523_20210819T055020,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T135652_20210819T071500,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T153822_20210819T084803,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T171951_20210819T101837,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T190121_20210819T121645,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T204250_20210819T140639,2021-08-17,34.181977,-118.363036,7.334205292860669E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817T222420_20210819T153931,2021-08-17,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T000549_20210819T165230,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T014719_20210819T183714,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T032848_20210819T202956,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T051018_20210819T223542,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T065147_20210819T234956,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T083317_20210820T020746,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T101446_20210820T034424,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T115616_20210820T054035,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T133745_20210820T071045,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T151915_20210820T082057,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T170044_20210820T101937,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T184214_20210820T115853,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T202343_20210820T140253,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T220513_20210820T150556,2021-08-18,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818T234642_20210820T164609,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T012812_20210820T181831,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T030941_20210820T202935,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T045111_20210820T215426,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T063240_20210820T235044,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T081410_20210821T012810,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T095539_20210821T031616,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T113709_20210821T052608,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T131838_20210821T064630,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T150008_20210821T080402,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T164137_20210821T093732,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T182307_20210821T113227,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T200436_20210821T132602,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T214606_20210821T150635,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819T232735_20210821T160735,2021-08-19,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T010905_20210821T181407,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T025034_20210821T195444,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T043204_20210821T212708,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T061333_20210821T233539,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T075503_20210822T010409,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T093632_20210822T024255,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T111802_20210822T044206,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T125931_20210822T064049,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T144101_20210822T074219,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T162230_20210822T093942,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T180400_20210822T111336,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T194529_20210822T130805,2021-08-20,34.181977,-118.363036,6.403711647985454E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T212659_20210822T145319,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820T230828_20210822T160755,2021-08-20,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T004958_20210822T175442,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T023127_20210822T190757,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T041257_20210822T210940,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T055426_20210822T231215,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T073556_20210823T003650,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T091725_20210823T024443,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T105855_20210823T041548,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T124024_20210823T060839,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T142154_20210823T070959,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T160323_20210823T092132,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T174453_20210823T105343,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T192622_20210823T130821,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T210752_20210823T142954,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821T224921_20210823T155047,2021-08-21,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T003051_20210823T172337,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T021220_20210823T190223,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T035350_20210823T204150,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T053519_20210823T225330,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T071649_20210824T003450,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T085818_20210824T021859,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T103948_20210824T034851,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T122117_20210824T055940,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T140247_20210824T071016,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T154416_20210824T090254,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T172545_20210824T104236,2021-08-22,34.181977,-118.363036,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T190715_20210824T122924,2021-08-22,34.181977,-118.363036,3.3154145057764785E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822T204845_20210824T141355,2021-08-22,34.181977,-118.363036,3.0084111871499283E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
