system:index,date,lat,long,no2vcd,.geo
20210209T211926_20210211T145740,2021-02-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209T230056_20210211T155640,2021-02-09,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T004226_20210211T173906,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T022356_20210211T194432,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T040527_20210211T211752,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T054657_20210211T231721,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T072827_20210212T004818,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T090958_20210212T022829,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T105128_20210212T043509,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T123258_20210212T060159,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T141428_20210212T073811,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T155559_20210212T092937,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T173729_20210212T105529,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T191859_20210212T125941,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T210029_20210212T143147,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210T224200_20210212T153555,2021-02-10,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T002330_20210212T171438,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T020500_20210212T191331,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T034631_20210212T205502,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T052801_20210212T233313,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T070931_20210213T005515,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T085102_20210213T020821,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T103232_20210213T035200,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T121402_20210213T060107,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T135532_20210213T070314,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T153703_20210213T085301,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T171833_20210213T103001,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T190003_20210213T123648,2021-02-11,34.1326,-118.1272,3.8067490095226137E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T204133_20210213T135124,2021-02-11,34.1326,-118.1272,6.808185135006035E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211T222304_20210213T150828,2021-02-11,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T000434_20210213T165546,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T014604_20210213T183722,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T032735_20210213T202856,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T050905_20210213T230644,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T065035_20210214T004114,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T083205_20210214T020100,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T101336_20210214T033922,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T115506_20210214T053530,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T133636_20210214T063904,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T151807_20210214T082823,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T165937_20210214T100911,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T184107_20210214T121148,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T202237_20210214T134047,2021-02-12,34.1326,-118.1272,5.8781206462227616E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T220408_20210214T145455,2021-02-12,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212T234538_20210214T165934,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T012708_20210214T184140,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T030839_20210214T201940,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T045009_20210214T224053,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T063139_20210215T000604,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T081309_20210215T013534,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T095440_20210215T031751,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T113610_20210215T053032,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T131740_20210215T062609,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T145911_20210215T082027,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T164041_20210215T095951,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T182211_20210215T121705,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T200341_20210215T135415,2021-02-13,34.1326,-118.1272,1.3101198419446878E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T214512_20210215T143525,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213T232642_20210215T173651,2021-02-13,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T010812_20210215T182537,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T024943_20210215T195202,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T043113_20210215T214448,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T061243_20210215T233122,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T075413_20210216T010517,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T093544_20210216T030324,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T111714_20210216T044645,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T125844_20210216T062806,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T144015_20210216T081722,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T162145_20210216T092549,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T180315_20210216T113203,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T194446_20210216T135239,2021-02-14,34.1326,-118.1272,6.310926983125246E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T212616_20210216T152847,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214T230746_20210216T160852,2021-02-14,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T004917_20210216T181837,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T023047_20210216T192716,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T041217_20210216T214217,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T055347_20210216T233747,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T073518_20210217T012002,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T091648_20210217T024413,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T105818_20210217T044500,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T123949_20210217T062622,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T142119_20210217T073056,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T160249_20210217T091747,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T174419_20210217T110810,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T192550_20210217T131138,2021-02-15,34.1326,-118.1272,1.5292116932177986E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T210720_20210217T141924,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215T224850_20210217T155317,2021-02-15,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T003021_20210217T173224,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T021151_20210217T190448,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T035321_20210217T211524,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T053452_20210217T232243,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T071622_20210218T010949,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T085752_20210218T022853,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T103923_20210218T041950,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T122053_20210218T060601,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T140223_20210218T071351,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T154353_20210218T085802,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T172524_20210218T105506,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T190654_20210218T123435,2021-02-16,34.1326,-118.1272,2.9446498956495296E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T204824_20210218T152733,2021-02-16,34.1326,-118.1272,1.848645770221552E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216T222955_20210218T153643,2021-02-16,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T001125_20210218T171038,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T015255_20210218T184534,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T033426_20210218T210932,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T051556_20210218T225349,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T065726_20210219T003551,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T083857_20210219T020637,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T102027_20210219T041211,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T120157_20210219T054504,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T134327_20210219T064908,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T152458_20210219T083204,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T170628_20210219T104054,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T184758_20210219T121235,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T202929_20210219T134750,2021-02-17,34.1326,-118.1272,1.009743077298597E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T221059_20210219T150824,2021-02-17,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217T235229_20210219T171259,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T013400_20210219T183442,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T031530_20210219T201703,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T045700_20210219T221721,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T063830_20210220T001430,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T082001_20210220T013032,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T100131_20210220T035129,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T114302_20210220T052451,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T132432_20210220T063550,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T150602_20210220T083919,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T164732_20210220T104229,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T182903_20210220T115304,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T201033_20210220T132629,2021-02-18,34.1326,-118.1272,2.3224102915236284E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T215203_20210220T145556,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218T233334_20210220T172802,2021-02-18,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T011504_20210220T180538,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T025634_20210220T195904,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T043804_20210220T221849,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T061935_20210220T234544,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T080105_20210221T011838,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T094236_20210221T032614,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T112406_20210221T050618,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T130536_20210221T064148,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T144706_20210221T081127,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T162837_20210221T100146,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T181007_20210221T113919,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T195137_20210221T131416,2021-02-19,34.1326,-118.1272,3.829308587275044E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T213308_20210221T143858,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219T231438_20210221T160402,2021-02-19,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T005608_20210221T175815,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T023739_20210221T195456,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T041909_20210221T220346,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T060039_20210222T000425,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T074210_20210222T012803,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T092340_20210222T024521,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T110510_20210222T043353,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T124641_20210222T062509,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T142811_20210222T074656,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T160941_20210222T094225,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T175111_20210222T111956,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T193242_20210222T130406,2021-02-20,34.1326,-118.1272,3.6729131342686585E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T211412_20210222T142601,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220T225543_20210222T154944,2021-02-20,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T003713_20210222T175130,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T021843_20210222T192226,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T040013_20210222T214022,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T054144_20210222T234320,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T072314_20210223T011338,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T090444_20210223T022816,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T104615_20210223T041618,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T122745_20210223T053425,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T140915_20210223T073814,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T155046_20210223T093448,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T173216_20210223T111912,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T191346_20210223T124825,2021-02-21,34.1326,-118.1272,1.4563083156501612E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T205517_20210223T143256,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221T223647_20210223T152931,2021-02-21,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T001817_20210223T172733,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T015948_20210223T190049,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T034118_20210223T205257,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T052248_20210223T230254,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T070419_20210224T004552,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T084549_20210224T015448,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T102719_20210224T040033,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T120850_20210224T054036,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T135020_20210224T073406,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T153150_20210224T084948,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T171321_20210224T110132,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T185451_20210224T121607,2021-02-22,34.1326,-118.1272,8.667793736084016E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T203621_20210224T135245,2021-02-22,34.1326,-118.1272,1.5886306919820131E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T221752_20210224T150432,2021-02-22,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222T235922_20210224T165604,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T014052_20210224T185457,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T032223_20210224T203153,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T050353_20210224T225144,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T064523_20210225T000636,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T082654_20210225T013936,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T100824_20210225T034523,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T114954_20210225T051836,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T133125_20210225T071631,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T151255_20210225T081310,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T165425_20210225T103441,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T183555_20210225T120734,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T201726_20210225T134059,2021-02-23,34.1326,-118.1272,3.9324501994949206E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T215856_20210225T145802,2021-02-23,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223T234027_20210225T165327,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T012157_20210225T182448,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T030327_20210225T201548,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T044457_20210225T222313,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T062628_20210225T235632,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T080758_20210226T012343,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T094929_20210226T031303,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T113059_20210226T050243,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T131229_20210226T070122,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T145359_20210226T080412,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T163530_20210226T094848,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T181700_20210226T121944,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T195830_20210226T125649,2021-02-24,34.1326,-118.1272,3.5265347806638463E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T214001_20210226T145115,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224T232131_20210226T162505,2021-02-24,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T010301_20210226T182340,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T024432_20210226T194440,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T042602_20210226T220237,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T060732_20210226T232723,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T074903_20210227T005026,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T093033_20210227T031108,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T111204_20210227T045933,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T125334_20210227T063609,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T143504_20210227T080737,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T161634_20210227T092545,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T175805_20210227T114649,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T193935_20210227T130341,2021-02-25,34.1326,-118.1272,2.1224426745876807E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T212105_20210227T142913,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225T230236_20210227T171341,2021-02-25,34.1326,-118.1272,,"{""type"":""MultiPoint"",""coordinates"":[]}"
