system:index,date,lat,long,vp,.geo
20210101,2021-01-01,33.901389,-118.205,1049.8599853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,33.901389,-118.205,1063.6600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,33.901389,-118.205,1137.31005859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,33.901389,-118.205,1100.6199951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,33.901389,-118.205,1166.6800537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,33.901389,-118.205,1152.93994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,33.901389,-118.205,1056.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,33.901389,-118.205,1106.449951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,33.901389,-118.205,1032.9300537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,33.901389,-118.205,1155.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,33.901389,-118.205,1079.8800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,33.901389,-118.205,1126.1400146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,33.901389,-118.205,1127.3499755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,33.901389,-118.205,1278.56005859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,33.901389,-118.205,1493.9100341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,33.901389,-118.205,1436.6400146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,33.901389,-118.205,1480.4000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,33.901389,-118.205,1235.699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,33.901389,-118.205,1382.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,33.901389,-118.205,1490.280029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,33.901389,-118.205,1354.4200439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,33.901389,-118.205,1286.1099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,33.901389,-118.205,1120.469970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,33.901389,-118.205,896.969970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,33.901389,-118.205,970.030029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
