system:index,date,lat,long,vp,.geo
20210101,2021-01-01,34.06659,-118.22688,1031.449951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,34.06659,-118.22688,1056.8900146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,34.06659,-118.22688,1118.47998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,34.06659,-118.22688,1060.47998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,34.06659,-118.22688,1073.199951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,34.06659,-118.22688,1160.1099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,34.06659,-118.22688,1099.969970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,34.06659,-118.22688,1125.47998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,34.06659,-118.22688,1120.8699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,34.06659,-118.22688,1153.699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,34.06659,-118.22688,1116.6700439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,34.06659,-118.22688,1171.510009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,34.06659,-118.22688,1208.27001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,34.06659,-118.22688,1366.8900146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,34.06659,-118.22688,1614.280029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,34.06659,-118.22688,1618.8699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,34.06659,-118.22688,1558.5699462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,34.06659,-118.22688,1292.3399658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,34.06659,-118.22688,1368.1600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,34.06659,-118.22688,1452.6800537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,34.06659,-118.22688,1375.3399658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,34.06659,-118.22688,1231.43994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,34.06659,-118.22688,1083.2900390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,34.06659,-118.22688,889.9600219726562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,34.06659,-118.22688,909.8400268554688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,34.06659,-118.22688,821.8499755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,34.06659,-118.22688,1074.93994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,34.06659,-118.22688,997.8900146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,34.06659,-118.22688,1024.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,34.06659,-118.22688,927.4099731445312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,34.06659,-118.22688,1083.550048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201,2021-02-01,34.06659,-118.22688,1434.4599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202,2021-02-02,34.06659,-118.22688,1351.3399658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210203,2021-02-03,34.06659,-118.22688,1157.4300537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204,2021-02-04,34.06659,-118.22688,1183.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210205,2021-02-05,34.06659,-118.22688,1107.8499755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210206,2021-02-06,34.06659,-118.22688,1117.199951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207,2021-02-07,34.06659,-118.22688,1101.68994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208,2021-02-08,34.06659,-118.22688,1165.1600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
