system:index,date,lat,long,srad,.geo
20210101,2021-01-01,34.06659,-118.22688,261.82000732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,34.06659,-118.22688,232.44000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,34.06659,-118.22688,210.3699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,34.06659,-118.22688,226.9600067138672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,34.06659,-118.22688,244.0500030517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,34.06659,-118.22688,266.0400085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,34.06659,-118.22688,282.1300048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,34.06659,-118.22688,262.0400085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,34.06659,-118.22688,276.6499938964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,34.06659,-118.22688,270.57000732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,34.06659,-118.22688,282.7799987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,34.06659,-118.22688,277.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,34.06659,-118.22688,296.510009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,34.06659,-118.22688,302.80999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,34.06659,-118.22688,294.8399963378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,34.06659,-118.22688,289.0199890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,34.06659,-118.22688,288.2900085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,34.06659,-118.22688,291.7699890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,34.06659,-118.22688,242.4600067138672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,34.06659,-118.22688,263.04998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,34.06659,-118.22688,221.13999938964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,34.06659,-118.22688,122.0199966430664,"{""type"":""MultiPoint"",""coordinates"":[]}"
