system:index,date,lat,long,tmax,.geo
20210101,2021-01-01,34.1326,-118.1272,19.989999771118164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,34.1326,-118.1272,18.540000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,34.1326,-118.1272,17.989999771118164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,34.1326,-118.1272,19.100000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,34.1326,-118.1272,21.59000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,34.1326,-118.1272,23.579999923706055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,34.1326,-118.1272,23.709999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,34.1326,-118.1272,22.639999389648438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,34.1326,-118.1272,22.100000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,34.1326,-118.1272,22.229999542236328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,34.1326,-118.1272,22.90999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,34.1326,-118.1272,23.459999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,34.1326,-118.1272,26.90999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,34.1326,-118.1272,31.010000228881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,34.1326,-118.1272,31.860000610351562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,34.1326,-118.1272,30.56999969482422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,34.1326,-118.1272,28.8799991607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,34.1326,-118.1272,25.90999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
