system:index,date,lat,long,srad,.geo
20220501,2022-05-01,34.06659,-118.22688,438.8800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220502,2022-05-02,34.06659,-118.22688,354.0400085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503,2022-05-03,34.06659,-118.22688,421.8900146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220504,2022-05-04,34.06659,-118.22688,531.8699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220505,2022-05-05,34.06659,-118.22688,502.7200012207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506,2022-05-06,34.06659,-118.22688,502.45001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220507,2022-05-07,34.06659,-118.22688,412.45001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508,2022-05-08,34.06659,-118.22688,333.69000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509,2022-05-09,34.06659,-118.22688,455.05999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220510,2022-05-10,34.06659,-118.22688,504.80999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220511,2022-05-11,34.06659,-118.22688,538.4400024414062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220512,2022-05-12,34.06659,-118.22688,586.3699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220513,2022-05-13,34.06659,-118.22688,582.5599975585938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220514,2022-05-14,34.06659,-118.22688,568.77001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220515,2022-05-15,34.06659,-118.22688,519.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220516,2022-05-16,34.06659,-118.22688,410.19000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517,2022-05-17,34.06659,-118.22688,436.2300109863281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518,2022-05-18,34.06659,-118.22688,423.5799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519,2022-05-19,34.06659,-118.22688,297.7099914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520,2022-05-20,34.06659,-118.22688,279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521,2022-05-21,34.06659,-118.22688,320.9200134277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522,2022-05-22,34.06659,-118.22688,431.70001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220523,2022-05-23,34.06659,-118.22688,477.17999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524,2022-05-24,34.06659,-118.22688,475.0299987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525,2022-05-25,34.06659,-118.22688,466.1600036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220526,2022-05-26,34.06659,-118.22688,448.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220527,2022-05-27,34.06659,-118.22688,393.6000061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528,2022-05-28,34.06659,-118.22688,367.3800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529,2022-05-29,34.06659,-118.22688,455.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530,2022-05-30,34.06659,-118.22688,486.54998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531,2022-05-31,34.06659,-118.22688,551.3400268554688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220601,2022-06-01,34.06659,-118.22688,556.1099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602,2022-06-02,34.06659,-118.22688,500.55999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220603,2022-06-03,34.06659,-118.22688,416.0199890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604,2022-06-04,34.06659,-118.22688,398.69000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220605,2022-06-05,34.06659,-118.22688,480.3399963378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220606,2022-06-06,34.06659,-118.22688,476.54998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607,2022-06-07,34.06659,-118.22688,479.7099914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220608,2022-06-08,34.06659,-118.22688,493.0799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609,2022-06-09,34.06659,-118.22688,534.219970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610,2022-06-10,34.06659,-118.22688,528.760009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220611,2022-06-11,34.06659,-118.22688,506.1199951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220612,2022-06-12,34.06659,-118.22688,500.989990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220613,2022-06-13,34.06659,-118.22688,456.45001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220614,2022-06-14,34.06659,-118.22688,514.030029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220615,2022-06-15,34.06659,-118.22688,536.9400024414062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220616,2022-06-16,34.06659,-118.22688,498.7799987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617,2022-06-17,34.06659,-118.22688,442.1600036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220618,2022-06-18,34.06659,-118.22688,501.0799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619,2022-06-19,34.06659,-118.22688,568.489990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620,2022-06-20,34.06659,-118.22688,594.4600219726562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220621,2022-06-21,34.06659,-118.22688,547.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622,2022-06-22,34.06659,-118.22688,523.5999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220623,2022-06-23,34.06659,-118.22688,535.260009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220624,2022-06-24,34.06659,-118.22688,552.3800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625,2022-06-25,34.06659,-118.22688,567.4600219726562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220626,2022-06-26,34.06659,-118.22688,554.3699951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627,2022-06-27,34.06659,-118.22688,544.1300048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220628,2022-06-28,34.06659,-118.22688,516.239990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220629,2022-06-29,34.06659,-118.22688,518.239990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630,2022-06-30,34.06659,-118.22688,504.4700012207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220701,2022-07-01,34.06659,-118.22688,488.5299987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702,2022-07-02,34.06659,-118.22688,461.2099914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703,2022-07-03,34.06659,-118.22688,442.55999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704,2022-07-04,34.06659,-118.22688,441.9200134277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705,2022-07-05,34.06659,-118.22688,460.8599853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706,2022-07-06,34.06659,-118.22688,470.07000732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707,2022-07-07,34.06659,-118.22688,506.42999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708,2022-07-08,34.06659,-118.22688,499.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709,2022-07-09,34.06659,-118.22688,502.79998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710,2022-07-10,34.06659,-118.22688,494.79998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711,2022-07-11,34.06659,-118.22688,455.8299865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712,2022-07-12,34.06659,-118.22688,450.3800048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713,2022-07-13,34.06659,-118.22688,446.2699890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714,2022-07-14,34.06659,-118.22688,451.4100036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715,2022-07-15,34.06659,-118.22688,465.29998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716,2022-07-16,34.06659,-118.22688,473.4599914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717,2022-07-17,34.06659,-118.22688,528.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220718,2022-07-18,34.06659,-118.22688,459.0799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220719,2022-07-19,34.06659,-118.22688,478.8599853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220720,2022-07-20,34.06659,-118.22688,486.0799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220721,2022-07-21,34.06659,-118.22688,480.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722,2022-07-22,34.06659,-118.22688,483.42999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220723,2022-07-23,34.06659,-118.22688,435.8299865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220724,2022-07-24,34.06659,-118.22688,440.69000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220725,2022-07-25,34.06659,-118.22688,460.4100036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220726,2022-07-26,34.06659,-118.22688,469.69000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727,2022-07-27,34.06659,-118.22688,499.0400085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220728,2022-07-28,34.06659,-118.22688,493.6000061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220729,2022-07-29,34.06659,-118.22688,482.6000061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220730,2022-07-30,34.06659,-118.22688,466.54998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731,2022-07-31,34.06659,-118.22688,453.1600036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801,2022-08-01,34.06659,-118.22688,443.8299865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802,2022-08-02,34.06659,-118.22688,456.69000244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803,2022-08-03,34.06659,-118.22688,445.9200134277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804,2022-08-04,34.06659,-118.22688,459.8500061035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805,2022-08-05,34.06659,-118.22688,472.4100036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806,2022-08-06,34.06659,-118.22688,529.969970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807,2022-08-07,34.06659,-118.22688,534.2899780273438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808,2022-08-08,34.06659,-118.22688,495.7200012207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809,2022-08-09,34.06659,-118.22688,474.95001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810,2022-08-10,34.06659,-118.22688,484.010009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811,2022-08-11,34.06659,-118.22688,491.6099853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812,2022-08-12,34.06659,-118.22688,509.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813,2022-08-13,34.06659,-118.22688,496.6499938964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814,2022-08-14,34.06659,-118.22688,478.9599914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815,2022-08-15,34.06659,-118.22688,485.92999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816,2022-08-16,34.06659,-118.22688,482.0799865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817,2022-08-17,34.06659,-118.22688,463.05999755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220818,2022-08-18,34.06659,-118.22688,454.4100036621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819,2022-08-19,34.06659,-118.22688,459.6700134277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220820,2022-08-20,34.06659,-118.22688,411.2099914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220821,2022-08-21,34.06659,-118.22688,397.0199890136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220822,2022-08-22,34.06659,-118.22688,443.9599914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220823,2022-08-23,34.06659,-118.22688,457.9599914550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220824,2022-08-24,34.06659,-118.22688,460.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220825,2022-08-25,34.06659,-118.22688,459.6300048828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826,2022-08-26,34.06659,-118.22688,437.92999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220827,2022-08-27,34.06659,-118.22688,426.5299987792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220828,2022-08-28,34.06659,-118.22688,410.3599853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220829,2022-08-29,34.06659,-118.22688,462.17999267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220830,2022-08-30,34.06659,-118.22688,508.8900146484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831,2022-08-31,34.06659,-118.22688,494.2900085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220901,2022-09-01,34.06659,-118.22688,448.3299865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220902,2022-09-02,34.06659,-118.22688,467.54998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
