system:index,date,lat,long,tmax,.geo
20210101,2021-01-01,34.05111,-118.45636,20.209999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,34.05111,-118.45636,18.030000686645508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,34.05111,-118.45636,17.290000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,34.05111,-118.45636,17.200000762939453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,34.05111,-118.45636,17.6200008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,34.05111,-118.45636,21.770000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,34.05111,-118.45636,22.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,34.05111,-118.45636,21.59000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,34.05111,-118.45636,22.709999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,34.05111,-118.45636,22.350000381469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,34.05111,-118.45636,22.940000534057617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,34.05111,-118.45636,22.09000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,34.05111,-118.45636,24.299999237060547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,34.05111,-118.45636,27.649999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,34.05111,-118.45636,31.040000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,34.05111,-118.45636,29.780000686645508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,34.05111,-118.45636,29.649999618530273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,34.05111,-118.45636,25.709999084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,34.05111,-118.45636,21.84000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,34.05111,-118.45636,24.479999542236328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,34.05111,-118.45636,22.040000915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,34.05111,-118.45636,17.530000686645508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,34.05111,-118.45636,13.15999984741211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,34.05111,-118.45636,14.84000015258789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,34.05111,-118.45636,12.890000343322754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,34.05111,-118.45636,13.609999656677246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,34.05111,-118.45636,14.430000305175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,34.05111,-118.45636,17.219999313354492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,34.05111,-118.45636,14.270000457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,34.05111,-118.45636,16.8700008392334,"{""type"":""MultiPoint"",""coordinates"":[]}"
